기준일자,시도명,시군명,시군코드,저수율(퍼센트),평년(퍼센트),평년대비(퍼센트),가뭄단계
2024-08-17,경남,남해군,48840,54.3,70.6,76.9,정상
2024-08-17,경남,하동군,48850,60.2,66.5,90.5,정상
2024-08-17,경남,산청군,48860,65,74.5,87.2,정상
2024-08-17,경남,함양군,48870,58.1,58.2,99.7,정상
2024-08-17,경남,거창군,48880,65.6,65.8,99.8,정상
2024-08-17,경남,합천군,48890,61.8,70,88.2,정상
2024-08-17,제주,제주시,50110,43,59.2,72.6,정상
2024-08-17,제주,서귀포시,50130,50.9,67.9,75,정상
2024-08-18,서울,서울시,11000,0,0,100,정상
2024-08-18,부산,부산,26000,0,0,100,정상
2024-08-18,부산,기장군,26710,65.9,86.8,75.9,정상
2024-08-18,대구,대구,27000,66.1,76.7,86.2,정상
2024-08-18,대구,달성군,27710,66.2,68.3,97,정상
2024-08-18,인천,인천,28000,0,0,100,정상
2024-08-18,인천,강화군,28710,65,71.9,90.4,정상
2024-08-18,인천,옹진군,28720,50,50,100,정상
2024-08-18,광주,광주,29000,64.1,64.3,99.7,정상
2024-08-18,대전,대전,30000,64.2,86,74.7,정상
2024-08-18,울산,울산,31000,58.5,73.9,79.2,정상
2024-08-18,울산,울주군,31710,49.4,77.5,63.8,관심
2024-08-18,세종,세종시,36110,71.3,68.9,103.5,정상
2024-08-18,경기,수원시,41110,67.6,73.3,92.2,정상
2024-08-18,경기,성남시,41130,77.5,91.5,84.7,정상
2024-08-18,경기,의정부시,41150,0,0,100,정상
2024-08-18,경기,안양시,41170,0,0,100,정상
2024-08-18,경기,부천시,41190,0,0,100,정상
2024-08-18,경기,광명시,41210,61.6,77.2,79.8,정상
2024-08-18,경기,평택시,41220,70.1,80.5,87.1,정상
2024-08-18,경기,동두천시,41250,0,0,100,정상
2024-08-18,경기,안산시,41270,73.6,87.2,84.4,정상
2024-08-18,경기,고양시,41280,0,0,100,정상
2024-08-18,경기,과천시,41290,70.7,93.1,75.9,정상
2024-08-18,경기,구리시,41310,0,0,100,정상
2024-08-18,경기,남양주시,41360,62.8,83.3,75.4,정상
2024-08-18,경기,오산시,41370,70.2,83.6,84,정상
2024-08-18,경기,시흥시,41390,60.4,81.2,74.4,정상
2024-08-18,경기,군포시,41410,63.8,76.8,83.1,정상
2024-08-18,경기,의왕시,41430,74.8,81.9,91.3,정상
2024-08-18,경기,하남시,41450,43.9,52.9,83,정상
2024-08-18,경기,용인시,41460,62.4,70.1,89,정상
2024-08-18,경기,파주시,41480,68.5,81.7,83.8,정상
2024-08-18,경기,이천시,41500,70.3,82.9,84.8,정상
2024-08-18,경기,안성시,41550,56.9,68.8,82.7,정상
2024-08-18,경기,김포시,41570,41.7,59.5,70.1,정상
2024-08-18,경기,화성시,41590,70,71.1,98.5,정상
2024-08-18,경기,광주시,41610,67.6,91.2,74.2,정상
2024-08-18,경기,양주시,41630,76.7,75,102.3,정상
2024-08-18,경기,포천시,41650,67.5,81.2,83.1,정상
2024-08-18,경기,여주시,41670,66.5,68.4,97.3,정상
2024-08-18,경기,연천군,41800,68.3,80.2,85.2,정상
2024-08-18,경기,가평군,41820,48.3,60,80.5,정상
2024-08-18,경기,양평군,41830,73.6,75.7,97.3,정상
2024-08-18,강원,춘천시,42110,60.3,74.1,81.4,정상
2024-08-18,강원,원주시,42130,69.3,79.3,87.4,정상
2024-08-18,강원,강릉시,42150,41.1,73.4,56,주의
2024-08-18,강원,동해시,42170,76,75,101.3,정상
2024-08-18,강원,태백시,42190,0,0,100,정상
2024-08-18,강원,속초시,42210,51.6,61.1,84.5,정상
2024-08-18,강원,삼척시,42230,44.9,91.6,49,경계
2024-08-18,강원,홍천군,42720,65.5,77,85.1,정상
2024-08-18,강원,횡성군,42730,63.2,80.6,78.3,정상
2024-08-18,강원,영월군,42750,85,83,102.4,정상
2024-08-18,강원,평창군,42760,76.9,94,81.8,정상
2024-08-18,강원,정선군,42770,0,0,100,정상
2024-08-18,강원,철원군,42780,74.3,79,94,정상
2024-08-18,강원,화천군,42790,79.5,82.4,96.5,정상
2024-08-18,강원,양구군,42800,67.3,79.4,84.7,정상
2024-08-18,강원,인제군,42810,80.5,82,98.2,정상
2024-08-18,강원,고성군,42820,34.9,80.3,43.4,경계
2024-08-18,강원,양양군,42830,45.6,90.9,50.1,주의
2024-08-18,충북,청주시,43110,74.2,75.1,98.8,정상
2024-08-18,충북,충주시,43130,62,73.9,84,정상
2024-08-18,충북,제천시,43150,65.2,85.9,75.8,정상
2024-08-18,충북,보은군,43720,57.3,59.6,96.1,정상
2024-08-18,충북,옥천군,43730,66.7,75.9,87.8,정상
2024-08-18,충북,영동군,43740,57.5,74.2,77.6,정상
2024-08-18,충북,증평군,43745,57.2,53.7,106.5,정상
2024-08-18,충북,진천군,43750,68.6,70.7,97.1,정상
2024-08-18,충북,괴산군,43760,63.1,79.7,79.1,정상
2024-08-18,충북,음성군,43770,73.9,77.6,95.3,정상
2024-08-18,충북,단양군,43800,78.8,88.4,89.2,정상
2024-08-18,충남,천안시,44130,67.5,75.9,88.9,정상
2024-08-18,충남,공주시,44150,60.8,64.5,94.3,정상
2024-08-18,충남,보령시,44180,59.5,68.5,86.9,정상
2024-08-18,충남,아산시,44200,67.1,80.4,83.4,정상
2024-08-18,충남,서산시,44210,65.5,75.2,87.1,정상
2024-08-18,충남,논산시,44230,40.5,62.5,64.8,관심
2024-08-18,충남,계룡시,44250,80,80,100,정상
2024-08-18,충남,당진시,44270,74.2,79.5,93.3,정상
2024-08-18,충남,금산군,44710,62.2,69.8,89.2,정상
2024-08-18,충남,부여군,44760,61.9,66.3,93.3,정상
2024-08-18,충남,서천군,44770,62.1,64.8,95.9,정상
2024-08-18,충남,청양군,44790,69.4,69.8,99.4,정상
2024-08-18,충남,홍성군,44800,63.3,69.5,91,정상
2024-08-18,충남,예산군,44810,55.3,60.8,91,정상
2024-08-18,충남,태안군,44825,65.5,77.2,85,정상
2024-08-18,전북,전주시,45110,56.4,64.6,87.3,정상
2024-08-18,전북,군산시,45130,67.3,65.4,102.8,정상
2024-08-18,전북,익산시,45140,54.3,67.8,80.1,정상
2024-08-18,전북,정읍시,45180,64.2,59.2,108.4,정상
2024-08-18,전북,남원시,45190,53.7,64.6,83.2,정상
2024-08-18,전북,김제시,45210,63.3,68.2,92.9,정상
2024-08-18,전북,완주군,45710,56.1,59.4,94.5,정상
2024-08-18,전북,진안군,45720,62.6,55.2,113.3,정상
2024-08-18,전북,무주군,45730,58,60,96.6,정상
2024-08-18,전북,장수군,45740,59,64.1,92,정상
2024-08-18,전북,임실군,45750,85,72.5,117.3,정상
2024-08-18,전북,순창군,45770,59.3,62.6,94.7,정상
2024-08-18,전북,고창군,45790,47.7,63.3,75.3,정상
2024-08-18,전북,부안군,45800,55.2,67.5,81.8,정상
2024-08-18,전남,목포시,46110,77.6,62,125.2,정상
2024-08-18,전남,여수시,46130,64.1,74.9,85.5,정상
2024-08-18,전남,순천시,46150,66.3,72.6,91.3,정상
2024-08-18,전남,나주시,46170,64.5,56,115.2,정상
2024-08-18,전남,광양시,46230,68.1,80.9,84.2,정상
2024-08-18,전남,담양군,46710,64.9,60.3,107.8,정상
2024-08-18,전남,곡성군,46720,64.1,56.6,113.2,정상
2024-08-18,전남,구례군,46730,59.9,72.3,82.8,정상
2024-08-18,전남,고흥군,46770,53.2,71.7,74.2,정상
2024-08-18,전남,보성군,46780,62,76.7,80.9,정상
2024-08-18,전남,화순군,46790,61.1,62.9,97.2,정상
2024-08-18,전남,장흥군,46800,53.3,66.3,80.3,정상
2024-08-18,전남,강진군,46810,53.8,65.5,82.1,정상
2024-08-18,전남,해남군,46820,56.5,67,84.3,정상
2024-08-18,전남,영암군,46830,61.4,61.1,100.4,정상
2024-08-18,전남,무안군,46840,60,67.5,88.9,정상
2024-08-18,전남,함평군,46860,58.5,63.7,91.8,정상
2024-08-18,전남,영광군,46870,51.2,60,85.4,정상
2024-08-18,전남,장성군,46880,57.4,57.8,99.3,정상
2024-08-18,전남,완도군,46890,57.9,69.6,83.2,정상
2024-08-18,전남,진도군,46900,58.3,64.9,89.8,정상
2024-08-18,전남,신안군,46910,59.9,65.6,91.4,정상
2024-08-18,경북,포항시,47110,49.4,65.7,75.2,정상
2024-08-18,경북,경주시,47130,57.5,62.6,91.8,정상
2024-08-18,경북,김천시,47150,75.7,82,92.3,정상
2024-08-18,경북,안동시,47170,55.1,69.1,79.7,정상
2024-08-18,경북,구미시,47190,59.9,73.7,81.2,정상
2024-08-18,경북,영주시,47210,68.2,78.4,87,정상
2024-08-18,경북,영천시,47230,63.4,72.3,87.7,정상
2024-08-18,경북,상주시,47250,59.5,67.1,88.7,정상
2024-08-18,경북,문경시,47280,59.4,73.2,81.2,정상
2024-08-18,경북,경산시,47290,65.8,70.5,93.3,정상
2024-08-18,대구,군위군,47720,49,71.2,68.9,관심
2024-08-18,경북,의성군,47730,56.8,60.2,94.4,정상
2024-08-18,경북,청송군,47750,61.9,58.4,106,정상
2024-08-18,경북,영양군,47760,64.9,78.3,82.9,정상
2024-08-18,경북,영덕군,47770,55.7,65.6,84.9,정상
2024-08-18,경북,청도군,47820,68.2,69.9,97.7,정상
2024-08-18,경북,고령군,47830,51.7,60.3,85.7,정상
2024-08-18,경북,성주군,47840,52.9,64.2,82.4,정상
2024-08-18,경북,칠곡군,47850,67,78.9,85,정상
2024-08-18,경북,예천군,47900,67.9,72,94.4,정상
2024-08-18,경북,봉화군,47920,64,55.2,115.9,정상
2024-08-18,경북,울진군,47930,48.2,68,70.9,정상
2024-08-18,경북,울릉군,47940,0,0,100,정상
2024-08-18,경남,창원시,48120,51.1,67.8,75.4,정상
2024-08-18,경남,진주시,48170,55.7,66.6,83.6,정상
2024-08-18,경남,통영시,48220,49.2,75.4,65.2,관심
2024-08-18,경남,사천시,48240,61.3,74.7,82,정상
2024-08-18,경남,김해시,48250,52.9,54.6,96.9,정상
2024-08-18,경남,밀양시,48270,52.9,70.6,75,정상
2024-08-18,경남,거제시,48310,49.4,75.9,65.1,관심
2024-08-18,경남,양산시,48330,45.1,83,54.3,주의
2024-08-18,경남,의령군,48720,57,67.1,85.1,정상
2024-08-18,경남,함안군,48730,62.9,63.4,99.2,정상
2024-08-18,경남,창녕군,48740,59.5,68.3,87.1,정상
2024-08-18,경남,고성군,48820,61.6,74.4,82.8,정상
2024-08-18,경남,남해군,48840,54.3,70,77.5,정상
2024-08-18,경남,하동군,48850,60.2,66.3,90.8,정상
2024-08-18,경남,산청군,48860,65,73.9,88,정상
2024-08-18,경남,함양군,48870,58.1,58.1,99.9,정상
2024-08-18,경남,거창군,48880,65.6,65.5,100.1,정상
2024-08-18,경남,합천군,48890,61.8,69.9,88.3,정상
2024-08-18,제주,제주시,50110,43,59.2,72.6,정상
2024-08-18,제주,서귀포시,50130,50.9,68,74.9,정상
2024-08-19,서울,서울시,11000,0,0,100,정상
2024-08-19,부산,부산,26000,0,0,100,정상
2024-08-19,부산,기장군,26710,64.7,86.8,74.6,정상
2024-08-19,대구,대구,27000,65.4,76.9,85.1,정상
2024-08-19,대구,달성군,27710,63.8,68.6,93.1,정상
2024-08-19,인천,인천,28000,0,0,100,정상
2024-08-19,인천,강화군,28710,64.1,72.1,88.9,정상
2024-08-19,인천,옹진군,28720,49,50,98,정상
2024-08-19,광주,광주,29000,60.5,64.4,94,정상
2024-08-19,대전,대전,30000,60.7,86.1,70.6,정상
2024-08-19,울산,울산,31000,55.9,74,75.5,정상
2024-08-19,울산,울주군,31710,46.1,77.6,59.3,주의
2024-08-19,세종,세종시,36110,68.7,69.2,99.3,정상
2024-08-19,경기,수원시,41110,69.9,73.4,95.2,정상
2024-08-19,경기,성남시,41130,78.8,92,85.6,정상
2024-08-19,경기,의정부시,41150,0,0,100,정상
2024-08-19,경기,안양시,41170,0,0,100,정상
2024-08-19,경기,부천시,41190,0,0,100,정상
2024-08-19,경기,광명시,41210,57.6,78.6,73.3,정상
2024-08-19,경기,평택시,41220,69.5,79.9,86.9,정상
2024-08-19,경기,동두천시,41250,0,0,100,정상
2024-08-19,경기,안산시,41270,69.6,81.4,85.5,정상
2024-08-19,경기,고양시,41280,0,0,100,정상
2024-08-19,경기,과천시,41290,72.1,93.3,77.2,정상
2024-08-19,경기,구리시,41310,0,0,100,정상
2024-08-19,경기,남양주시,41360,59.4,83.6,71.1,정상
2024-08-19,경기,오산시,41370,70,84.5,82.9,정상
2024-08-19,경기,시흥시,41390,57.5,81.2,70.8,정상
2024-08-19,경기,군포시,41410,64.6,76.8,84.1,정상
2024-08-19,경기,의왕시,41430,75.9,81.8,92.8,정상
2024-08-19,경기,하남시,41450,38.1,52.8,72.1,정상
2024-08-19,경기,용인시,41460,61,70.3,86.8,정상
2024-08-19,경기,파주시,41480,67.1,81.8,82,정상
2024-08-19,경기,이천시,41500,66,82.6,79.9,정상
2024-08-19,경기,안성시,41550,56.7,69,82.2,정상
2024-08-19,경기,김포시,41570,41.8,57.8,72.3,정상
2024-08-19,경기,화성시,41590,69.7,71.2,97.9,정상
2024-08-19,경기,광주시,41610,66.3,91.8,72.2,정상
2024-08-19,경기,양주시,41630,75.1,75.1,100,정상
2024-08-19,경기,포천시,41650,65.3,81,80.7,정상
2024-08-19,경기,여주시,41670,64.1,68.4,93.8,정상
2024-08-19,경기,연천군,41800,64.6,80,80.7,정상
2024-08-19,경기,가평군,41820,44.1,60,73.5,정상
2024-08-19,경기,양평군,41830,70.9,74.9,94.5,정상
2024-08-19,강원,춘천시,42110,60.4,74.1,81.5,정상
2024-08-19,강원,원주시,42130,66.4,79.4,83.6,정상
2024-08-19,강원,강릉시,42150,38.6,73.6,52.5,주의
2024-08-19,강원,동해시,42170,73,75,97.3,정상
2024-08-19,강원,태백시,42190,0,0,100,정상
2024-08-19,강원,속초시,42210,71.4,60.9,117.3,정상
2024-08-19,강원,삼척시,42230,42.4,92.2,46,경계
2024-08-19,강원,홍천군,42720,65.3,77.7,84,정상
2024-08-19,강원,횡성군,42730,64.5,85.4,75.5,정상
2024-08-19,강원,영월군,42750,80,83,96.4,정상
2024-08-19,강원,평창군,42760,77.6,94,82.6,정상
2024-08-19,강원,정선군,42770,0,0,100,정상
2024-08-19,강원,철원군,42780,70.4,78.9,89.2,정상
2024-08-19,강원,화천군,42790,78,81.5,95.7,정상
2024-08-19,강원,양구군,42800,70.2,83.9,83.7,정상
2024-08-19,강원,인제군,42810,78,82,95.1,정상
2024-08-19,강원,고성군,42820,30.7,80.3,38.2,심각
2024-08-19,강원,양양군,42830,43.2,91.8,47,경계
2024-08-19,충북,청주시,43110,72.3,75.1,96.3,정상
2024-08-19,충북,충주시,43130,59.1,73.9,79.9,정상
2024-08-19,충북,제천시,43150,64.1,85.8,74.6,정상
2024-08-19,충북,보은군,43720,54.3,59.6,91,정상
2024-08-19,충북,옥천군,43730,63.9,75.7,84.4,정상
2024-08-19,충북,영동군,43740,54.7,74,73.9,정상
2024-08-19,충북,증평군,43745,52.6,53.4,98.5,정상
2024-08-19,충북,진천군,43750,66.3,70.8,93.6,정상
2024-08-19,충북,괴산군,43760,61.3,79.7,76.9,정상
2024-08-19,충북,음성군,43770,70.1,77.7,90.1,정상
2024-08-19,충북,단양군,43800,77.2,88.6,87.1,정상
2024-08-19,충남,천안시,44130,67.5,75.7,89.1,정상
2024-08-19,충남,공주시,44150,58.2,64.6,90.1,정상
2024-08-19,충남,보령시,44180,56.6,68.5,82.6,정상
2024-08-19,충남,아산시,44200,63.2,80.5,78.5,정상
2024-08-19,충남,서산시,44210,63,75.3,83.7,정상
2024-08-19,충남,논산시,44230,40.8,62.7,65,관심
2024-08-19,충남,계룡시,44250,75,80,93.8,정상
2024-08-19,충남,당진시,44270,71.5,79.3,90.1,정상
2024-08-19,충남,금산군,44710,60.2,70.1,85.9,정상
2024-08-19,충남,부여군,44760,61.5,66.4,92.6,정상
2024-08-19,충남,서천군,44770,58.9,65.1,90.4,정상
2024-08-19,충남,청양군,44790,67.4,69.7,96.6,정상
2024-08-19,충남,홍성군,44800,61.4,69.5,88.2,정상
2024-08-19,충남,예산군,44810,55.9,60.7,92,정상
2024-08-19,충남,태안군,44825,65.2,77,84.7,정상
2024-08-19,전북,전주시,45110,55.9,65.9,84.9,정상
2024-08-19,전북,군산시,45130,67.3,65.4,102.8,정상
2024-08-19,전북,익산시,45140,55.2,67.7,81.6,정상
2024-08-19,전북,정읍시,45180,62.6,59.6,105,정상
2024-08-19,전북,남원시,45190,52.6,64.7,81.3,정상
2024-08-19,전북,김제시,45210,64.1,68.7,93.3,정상
2024-08-19,전북,완주군,45710,52.7,59.6,88.4,정상
2024-08-19,전북,진안군,45720,61,55.6,109.8,정상
2024-08-19,전북,무주군,45730,55.9,60.5,92.3,정상
2024-08-19,전북,장수군,45740,56.7,64.1,88.4,정상
2024-08-19,전북,임실군,45750,83.3,72.9,114.2,정상
2024-08-19,전북,순창군,45770,60.3,62.7,96.2,정상
2024-08-19,전북,고창군,45790,47,63.4,74.1,정상
2024-08-19,전북,부안군,45800,55.9,67.9,82.4,정상
2024-08-19,전남,목포시,46110,77.5,62,125,정상
2024-08-19,전남,여수시,46130,62.6,74.9,83.7,정상
2024-08-19,전남,순천시,46150,65.5,72.8,89.9,정상
2024-08-19,전남,나주시,46170,64.5,55.9,115.5,정상
2024-08-19,전남,광양시,46230,67.9,80.6,84.2,정상
2024-08-19,전남,담양군,46710,65.5,60.4,108.6,정상
2024-08-19,전남,곡성군,46720,64,56.5,113.2,정상
2024-08-19,전남,구례군,46730,58.4,72.2,80.9,정상
2024-08-19,전남,고흥군,46770,53.2,72,73.8,정상
2024-08-19,전남,보성군,46780,59.5,76.5,77.7,정상
2024-08-19,전남,화순군,46790,59.4,62.8,94.6,정상
2024-08-19,전남,장흥군,46800,50.1,66.1,75.7,정상
2024-08-19,전남,강진군,46810,52.4,65.3,80.3,정상
2024-08-19,전남,해남군,46820,54.7,66.9,81.8,정상
2024-08-19,전남,영암군,46830,61.1,61.1,100.1,정상
2024-08-19,전남,무안군,46840,60.9,67.1,90.8,정상
2024-08-19,전남,함평군,46860,60.9,63.7,95.5,정상
2024-08-19,전남,영광군,46870,51.2,59.8,85.7,정상
2024-08-19,전남,장성군,46880,58.3,57.8,101,정상
2024-08-19,전남,완도군,46890,56.5,70.1,80.6,정상
2024-08-19,전남,진도군,46900,56.5,65.3,86.5,정상
2024-08-19,전남,신안군,46910,60.8,65.6,92.7,정상
2024-08-19,경북,포항시,47110,45.9,65.9,69.6,관심
2024-08-19,경북,경주시,47130,55.4,63,87.9,정상
2024-08-19,경북,김천시,47150,74.3,81.6,91,정상
2024-08-19,경북,안동시,47170,54.8,67.6,81.1,정상
2024-08-19,경북,구미시,47190,56.7,73.6,77,정상
2024-08-19,경북,영주시,47210,66.8,78.6,85.1,정상
2024-08-19,경북,영천시,47230,60.6,71.8,84.5,정상
2024-08-19,경북,상주시,47250,56.8,67.3,84.3,정상
2024-08-19,경북,문경시,47280,58.3,73.1,79.8,정상
2024-08-19,경북,경산시,47290,64.3,70.5,91.3,정상
2024-08-19,대구,군위군,47720,46.1,71.7,64.3,관심
2024-08-19,경북,의성군,47730,55.4,60.3,91.9,정상
2024-08-19,경북,청송군,47750,58.1,58.4,99.5,정상
2024-08-19,경북,영양군,47760,63,78.5,80.2,정상
2024-08-19,경북,영덕군,47770,52.1,66,79,정상
2024-08-19,경북,청도군,47820,66.5,70.4,94.5,정상
2024-08-19,경북,고령군,47830,49.7,60.4,82.3,정상
2024-08-19,경북,성주군,47840,50.2,64.4,78,정상
2024-08-19,경북,칠곡군,47850,64.7,78.8,82.1,정상
2024-08-19,경북,예천군,47900,65.4,72.3,90.5,정상
2024-08-19,경북,봉화군,47920,62.5,55.1,113.4,정상
2024-08-19,경북,울진군,47930,47.2,68.1,69.3,관심
2024-08-19,경북,울릉군,47940,0,0,100,정상
2024-08-19,경남,창원시,48120,51.7,67.8,76.3,정상
2024-08-19,경남,진주시,48170,54,66.4,81.4,정상
2024-08-19,경남,통영시,48220,55.9,75.3,74.3,정상
2024-08-19,경남,사천시,48240,58.6,74.6,78.6,정상
2024-08-19,경남,김해시,48250,49.6,54.7,90.6,정상
2024-08-19,경남,밀양시,48270,51,70.6,72.2,정상
2024-08-19,경남,거제시,48310,45,76.3,59,주의
2024-08-19,경남,양산시,48330,41,83.1,49.3,경계
2024-08-19,경남,의령군,48720,55.5,67,82.9,정상
2024-08-19,경남,함안군,48730,58.6,63.4,92.5,정상
2024-08-19,경남,창녕군,48740,57.4,68.5,83.8,정상
2024-08-19,경남,고성군,48820,58.5,74.1,79,정상
2024-08-19,경남,남해군,48840,53.2,69.6,76.5,정상
2024-08-19,경남,하동군,48850,58,66.2,87.6,정상
2024-08-19,경남,산청군,48860,64.1,73.7,87,정상
2024-08-19,경남,함양군,48870,56.2,58.2,96.6,정상
2024-08-19,경남,거창군,48880,61.9,65.6,94.3,정상
2024-08-19,경남,합천군,48890,60.2,69.9,86.1,정상
2024-08-19,제주,제주시,50110,41.8,59.2,70.6,정상
2024-08-19,제주,서귀포시,50130,52.7,68.1,77.4,정상
2024-08-20,서울,서울시,11000,0,0,100,정상
2024-08-20,부산,부산,26000,0,0,100,정상
2024-08-20,부산,기장군,26710,72.8,86.8,83.8,정상
2024-08-20,대구,대구,27000,65.3,77.1,84.8,정상
2024-08-20,대구,달성군,27710,62.8,68.9,91.2,정상
2024-08-20,인천,인천,28000,0,0,100,정상
2024-08-20,인천,강화군,28710,63.3,72.3,87.6,정상
2024-08-20,인천,옹진군,28720,49,50,98,정상
2024-08-20,광주,광주,29000,59.5,64.4,92.4,정상
2024-08-20,대전,대전,30000,59.7,86,69.4,관심
2024-08-20,울산,울산,31000,57.1,74.1,77.1,정상
2024-08-20,울산,울주군,31710,48.1,77.8,61.8,관심
2024-08-20,세종,세종시,36110,67.6,69.3,97.6,정상
2024-08-20,경기,수원시,41110,69.9,73.2,95.4,정상
2024-08-20,경기,성남시,41130,79,92.5,85.4,정상
2024-08-20,경기,의정부시,41150,0,0,100,정상
2024-08-20,경기,안양시,41170,0,0,100,정상
2024-08-20,경기,부천시,41190,0,0,100,정상
2024-08-20,경기,광명시,41210,57.6,78.6,73.3,정상
2024-08-20,경기,평택시,41220,72.9,80,91,정상
2024-08-20,경기,동두천시,41250,0,0,100,정상
2024-08-20,경기,안산시,41270,69.6,81.4,85.5,정상
2024-08-20,경기,고양시,41280,0,0,100,정상
2024-08-20,경기,과천시,41290,72.4,93.4,77.5,정상
2024-08-20,경기,구리시,41310,0,0,100,정상
2024-08-20,경기,남양주시,41360,58,84,69.1,관심
2024-08-20,경기,오산시,41370,69.2,84.7,81.7,정상
2024-08-20,경기,시흥시,41390,56.4,81.6,69.2,관심
2024-08-20,경기,군포시,41410,63.2,76.6,82.6,정상
2024-08-20,경기,의왕시,41430,75.3,81.4,92.5,정상
2024-08-20,경기,하남시,41450,38.1,52.8,72.1,정상
2024-08-20,경기,용인시,41460,59.9,70.5,85,정상
2024-08-20,경기,파주시,41480,66.5,81.8,81.3,정상
2024-08-20,경기,이천시,41500,65.4,82.5,79.2,정상
2024-08-20,경기,안성시,41550,56.6,69.1,81.9,정상
2024-08-20,경기,김포시,41570,41.8,58.2,71.8,정상
2024-08-20,경기,화성시,41590,68.2,71.4,95.6,정상
2024-08-20,경기,광주시,41610,65.4,92.3,70.9,정상
2024-08-20,경기,양주시,41630,74.4,75.2,98.9,정상
2024-08-20,경기,포천시,41650,64.4,80.8,79.6,정상
2024-08-20,경기,여주시,41670,63.8,68.3,93.4,정상
2024-08-20,경기,연천군,41800,63,80.1,78.6,정상
2024-08-20,경기,가평군,41820,44.1,60,73.5,정상
2024-08-20,경기,양평군,41830,70.7,75,94.3,정상
2024-08-20,강원,춘천시,42110,59.5,74,80.4,정상
2024-08-20,강원,원주시,42130,65.1,79.4,82,정상
2024-08-20,강원,강릉시,42150,37.9,73.7,51.4,주의
2024-08-20,강원,동해시,42170,73,75,97.3,정상
2024-08-20,강원,태백시,42190,0,0,100,정상
2024-08-20,강원,속초시,42210,71.4,60.8,117.5,정상
2024-08-20,강원,삼척시,42230,41.5,92.5,44.8,경계
2024-08-20,강원,홍천군,42720,64.2,77.8,82.5,정상
2024-08-20,강원,횡성군,42730,63.3,85.4,74.1,정상
2024-08-20,강원,영월군,42750,80,83,96.4,정상
2024-08-20,강원,평창군,42760,75.8,93.9,80.8,정상
2024-08-20,강원,정선군,42770,0,0,100,정상
2024-08-20,강원,철원군,42780,69.1,78.9,87.6,정상
2024-08-20,강원,화천군,42790,78,81.5,95.7,정상
2024-08-20,강원,양구군,42800,70.2,83.8,83.8,정상
2024-08-20,강원,인제군,42810,78,82,95.1,정상
2024-08-20,강원,고성군,42820,30.4,80.2,37.8,심각
2024-08-20,강원,양양군,42830,41.6,91.5,45.5,경계
2024-08-20,충북,청주시,43110,71.5,74.9,95.4,정상
2024-08-20,충북,충주시,43130,58.1,73.9,78.6,정상
2024-08-20,충북,제천시,43150,63.5,85.8,74.1,정상
2024-08-20,충북,보은군,43720,53.3,59.7,89.3,정상
2024-08-20,충북,옥천군,43730,62.6,75.7,82.6,정상
2024-08-20,충북,영동군,43740,53.8,74.1,72.6,정상
2024-08-20,충북,증평군,43745,50.7,53.2,95.4,정상
2024-08-20,충북,진천군,43750,65.4,70.8,92.4,정상
2024-08-20,충북,괴산군,43760,60.6,79.7,76,정상
2024-08-20,충북,음성군,43770,69.1,77.9,88.7,정상
2024-08-20,충북,단양군,43800,76.5,89,86,정상
2024-08-20,충남,천안시,44130,66.9,75.6,88.6,정상
2024-08-20,충남,공주시,44150,57.1,64.6,88.4,정상
2024-08-20,충남,보령시,44180,55.1,68.5,80.4,정상
2024-08-20,충남,아산시,44200,62.3,80.5,77.3,정상
2024-08-20,충남,서산시,44210,62.7,75.2,83.4,정상
2024-08-20,충남,논산시,44230,38.7,62.9,61.6,관심
2024-08-20,충남,계룡시,44250,75,80,93.8,정상
2024-08-20,충남,당진시,44270,70.8,79.3,89.3,정상
2024-08-20,충남,금산군,44710,59.3,70.4,84.2,정상
2024-08-20,충남,부여군,44760,61,66.5,91.8,정상
2024-08-20,충남,서천군,44770,57.9,65.3,88.6,정상
2024-08-20,충남,청양군,44790,66.3,69.7,95.1,정상
2024-08-20,충남,홍성군,44800,60.6,69.7,87,정상
2024-08-20,충남,예산군,44810,53.8,60.7,88.7,정상
2024-08-20,충남,태안군,44825,64.6,77.1,83.7,정상
2024-08-20,전북,전주시,45110,55,65.9,83.5,정상
2024-08-20,전북,군산시,45130,66.7,65.5,101.8,정상
2024-08-20,전북,익산시,45140,55.9,67.6,82.7,정상
2024-08-20,전북,정읍시,45180,61.9,59.7,103.6,정상
2024-08-20,전북,남원시,45190,52.2,64.7,80.7,정상
2024-08-20,전북,김제시,45210,62.6,68.9,90.8,정상
2024-08-20,전북,완주군,45710,51.7,59.9,86.2,정상
2024-08-20,전북,진안군,45720,60.4,55.7,108.5,정상
2024-08-20,전북,무주군,45730,55.2,60.7,90.8,정상
2024-08-20,전북,장수군,45740,56.3,64.1,87.9,정상
2024-08-20,전북,임실군,45750,82.3,73.3,112.2,정상
2024-08-20,전북,순창군,45770,58.1,62.6,92.8,정상
2024-08-20,전북,고창군,45790,46.2,63.6,72.7,정상
2024-08-20,전북,부안군,45800,54.8,68,80.6,정상
2024-08-20,전남,목포시,46110,77.5,62,125,정상
2024-08-20,전남,여수시,46130,62.1,74.7,83.2,정상
2024-08-20,전남,순천시,46150,65.2,72.8,89.5,정상
2024-08-20,전남,나주시,46170,64,55.7,115,정상
2024-08-20,전남,광양시,46230,67.9,80.4,84.4,정상
2024-08-20,전남,담양군,46710,65.5,60.4,108.5,정상
