기준일자,표준코드,저수율,평년,평년대비,가뭄단계
2022-08-22,41460,81,70,115,정상
2022-08-23,41460,74,70,106,정상
2022-08-24,41460,72,70,103,정상
2022-08-25,41460,71,70,102,정상
2022-08-26,41460,70,70,101,정상
2022-08-27,41460,70,70,101,정상
2022-08-28,41460,70,70,101,정상
2022-08-29,41460,66,70,94,정상
2022-08-30,41460,68,70,97,정상
2022-08-31,41460,71,71,101,정상
2022-09-01,41460,72,71,102,정상
2022-09-02,41460,71,70,101,정상
2022-09-03,41460,71,70,101,정상
2022-09-04,41460,71,70,101,정상
2022-09-05,41460,65,70,92,정상
2022-09-06,41460,73,70,104,정상
2022-09-07,41460,70,70,100,정상
2022-09-08,41460,66,70,95,정상
2022-09-09,41460,66,70,95,정상
2022-09-10,41460,66,70,95,정상
2022-09-11,41460,66,70,95,정상
2022-09-12,41460,66,70,95,정상
2022-09-13,41460,66,70,94,정상
2022-09-14,41460,62,70,89,정상
2022-09-15,41460,59,70,84,정상
2022-09-16,41460,58,71,82,정상
2022-09-17,41460,58,71,82,정상
2022-09-18,41460,58,71,82,정상
2022-09-19,41460,62,71,88,정상
2022-09-20,41460,59,71,83,정상
2022-09-21,41460,58,71,82,정상
2022-09-22,41460,58,72,81,정상
2022-09-23,41460,57,72,80,정상
2022-09-24,41460,57,72,80,정상
2022-09-25,41460,57,72,80,정상
2022-09-26,41460,58,73,80,정상
2022-09-27,41460,58,73,81,정상
2022-09-28,41460,59,73,81,정상
2022-09-29,41460,60,73,82,정상
2022-09-30,41460,59,73,81,정상
2022-10-01,41460,59,74,81,정상
2022-10-02,41460,59,74,81,정상
2022-10-03,41460,59,74,81,정상
2022-10-04,41460,65,74,88,정상
2022-10-05,41460,66,74,89,정상
2022-10-06,41460,64,74,87,정상
2022-10-07,41460,64,74,86,정상
2022-10-08,41460,64,75,86,정상
2022-10-09,41460,64,75,86,정상
2022-10-10,41460,64,75,85,정상
2022-10-11,41460,68,75,91,정상
2022-10-12,41460,68,75,91,정상
2022-10-13,41460,68,75,90,정상
2022-10-14,41460,68,75,90,정상
2022-10-15,41460,68,75,90,정상
2022-10-16,41460,68,75,90,정상
2022-10-17,41460,69,75,92,정상
2022-10-18,41460,70,76,93,정상
2022-10-19,41460,70,76,92,정상
2022-10-20,41460,70,76,92,정상
2022-10-21,41460,70,76,92,정상
2022-10-22,41460,70,76,92,정상
2022-10-23,41460,70,76,92,정상
2022-10-24,41460,71,76,94,정상
2022-10-25,41460,70,76,93,정상
2022-10-26,41460,70,77,92,정상
2022-10-27,41460,70,77,92,정상
2022-10-28,41460,71,77,92,정상
2022-10-29,41460,71,77,92,정상
2022-10-30,41460,71,77,92,정상
2022-10-31,41460,71,77,93,정상
2022-11-01,41460,71,77,93,정상
2022-11-02,41460,71,77,92,정상
2022-11-03,41460,71,77,92,정상
2022-11-04,41460,71,77,92,정상
2022-11-05,41460,71,78,92,정상
2022-11-06,41460,71,78,92,정상
2022-11-07,41460,72,78,93,정상
2022-11-08,41460,72,78,93,정상
2022-11-09,41460,73,78,94,정상
2022-11-10,41460,73,78,94,정상
2022-11-11,41460,72,78,94,정상
2022-11-12,41460,72,78,94,정상
2022-11-13,41460,72,78,94,정상
2022-11-14,41460,75,78,97,정상
2022-11-15,41460,74,78,96,정상
2022-11-16,41460,74,78,96,정상
2022-11-17,41460,74,78,96,정상
2022-11-18,41460,75,78,96,정상
2022-11-19,41460,75,78,96,정상
2022-11-20,41460,75,79,95,정상
2022-11-21,41460,75,79,96,정상
2022-11-22,41460,75,79,96,정상
2022-11-23,41460,75,79,95,정상
2022-11-24,41460,75,79,95,정상
2022-11-25,41460,75,79,95,정상
2022-11-26,41460,75,80,95,정상
2022-11-27,41460,75,80,95,정상
2022-11-28,41460,76,80,96,정상
2022-11-29,41460,77,80,97,정상
2022-11-30,41460,77,80,97,정상
2022-12-01,41460,77,80,97,정상
2022-12-02,41460,77,80,96,정상
2022-12-03,41460,77,80,96,정상
2022-12-04,41460,77,80,96,정상
2022-12-05,41460,77,80,97,정상
2022-12-06,41460,77,80,97,정상
2022-12-07,41460,78,80,97,정상
2022-12-08,41460,78,80,97,정상
2022-12-09,41460,78,81,97,정상
2022-12-10,41460,78,81,97,정상
2022-12-11,41460,78,81,97,정상
2022-12-12,41460,78,81,97,정상
2022-12-13,41460,78,81,97,정상
2022-12-14,41460,79,81,98,정상
2022-12-15,41460,79,81,98,정상
2022-12-16,41460,79,81,98,정상
2022-12-17,41460,79,81,98,정상
2022-12-18,41460,79,81,98,정상
2022-12-19,41460,79,81,98,정상
2022-12-20,41460,79,81,98,정상
2022-12-21,41460,79,81,97,정상
2022-12-22,41460,79,81,97,정상
2022-12-23,41460,78,81,97,정상
2022-12-24,41460,78,81,97,정상
2022-12-25,41460,78,81,97,정상
2022-12-26,41460,79,81,97,정상
2022-12-27,41460,79,81,98,정상
2022-12-28,41460,79,82,98,정상
2022-12-29,41460,79,82,97,정상
2022-12-30,41460,88,82,109,정상
2022-12-31,41460,88,82,109,정상
2022-01-01,41430,89,80,111,정상
2022-01-02,41430,89,81,111,정상
2022-01-03,41430,89,81,111,정상
2022-01-04,41430,89,81,111,정상
2022-01-05,41430,89,81,111,정상
2022-01-06,41430,89,81,111,정상
2022-01-07,41430,89,81,111,정상
2022-01-08,41430,89,82,110,정상
2022-01-09,41430,89,82,110,정상
2022-01-10,41430,90,82,110,정상
2022-01-11,41430,90,82,110,정상
2022-01-12,41430,90,82,110,정상
2022-01-13,41430,90,82,109,정상
2022-01-14,41430,90,82,110,정상
2022-01-15,41430,90,82,110,정상
2022-01-16,41430,90,82,110,정상
2022-01-17,41430,90,83,110,정상
2022-01-18,41430,90,83,109,정상
2022-01-19,41430,90,83,109,정상
2022-01-20,41430,90,83,109,정상
2022-01-21,41430,90,83,109,정상
2022-01-22,41430,90,83,108,정상
2022-01-23,41430,90,83,108,정상
2022-01-24,41430,90,84,109,정상
2022-01-25,41430,90,84,108,정상
2022-01-26,41430,90,84,108,정상
2022-01-27,41430,90,84,108,정상
2022-01-28,41430,90,84,108,정상
2022-01-29,41430,90,84,108,정상
2022-01-30,41430,90,84,108,정상
2022-01-31,41430,90,84,108,정상
2022-02-01,41430,90,85,107,정상
2022-02-02,41430,90,85,107,정상
2022-02-03,41430,90,85,107,정상
2022-02-04,41430,91,85,107,정상
2022-02-05,41430,91,85,107,정상
2022-02-06,41430,91,85,107,정상
2022-02-07,41430,91,85,107,정상
2022-02-08,41430,91,85,107,정상
2022-02-09,41430,91,85,107,정상
2022-02-10,41430,91,85,107,정상
2022-02-11,41430,91,86,107,정상
2022-02-12,41430,91,86,107,정상
2022-02-13,41430,91,86,107,정상
2022-02-14,41430,91,86,107,정상
2022-02-15,41430,91,86,106,정상
2022-02-16,41430,91,86,106,정상
2022-02-17,41430,91,86,106,정상
2022-02-18,41430,91,86,106,정상
2022-02-19,41430,91,86,106,정상
2022-02-20,41430,91,86,106,정상
2022-02-21,41430,91,86,106,정상
2022-02-22,41430,91,86,106,정상
2022-02-23,41430,91,86,106,정상
2022-02-24,41430,91,86,106,정상
2022-02-25,41430,91,86,106,정상
2022-02-26,41430,91,86,106,정상
2022-02-27,41430,91,86,106,정상
2022-02-28,41430,91,87,106,정상
2022-03-01,41430,91,87,106,정상
2022-03-02,41430,91,88,105,정상
2022-03-03,41430,91,87,105,정상
2022-03-04,41430,91,87,105,정상
2022-03-05,41430,91,87,105,정상
2022-03-06,41430,91,88,105,정상
2022-03-07,41430,91,88,105,정상
2022-03-08,41430,91,88,105,정상
2022-03-09,41430,91,88,105,정상
2022-03-10,41430,91,88,105,정상
2022-03-11,41430,91,88,105,정상
2022-03-12,41430,91,88,105,정상
2022-03-13,41430,91,88,105,정상
2022-03-14,41430,92,88,106,정상
2022-03-15,41430,92,88,106,정상
2022-03-16,41430,92,88,106,정상
2022-03-17,41430,92,88,106,정상
2022-03-18,41430,92,88,105,정상
2022-03-19,41430,92,88,105,정상
2022-03-20,41430,92,88,105,정상
2022-03-21,41430,92,88,105,정상
2022-03-22,41430,92,88,105,정상
2022-03-23,41430,92,88,106,정상
2022-03-24,41430,93,88,106,정상
2022-03-25,41430,92,88,106,정상
2022-03-26,41430,92,88,106,정상
2022-03-27,41430,92,88,106,정상
2022-03-28,41430,92,88,106,정상
2022-03-29,41430,92,88,106,정상
2022-03-30,41430,93,88,106,정상
2022-03-31,41430,92,88,106,정상
2022-04-01,41430,92,88,106,정상
2022-04-02,41430,92,88,106,정상
2022-04-03,41430,92,88,106,정상
2022-04-04,41430,92,88,106,정상
2022-04-05,41430,92,88,106,정상
2022-04-06,41430,92,88,106,정상
2022-04-07,41430,92,88,105,정상
2022-04-08,41430,93,88,106,정상
2022-04-09,41430,93,88,106,정상
2022-04-10,41430,93,88,106,정상
2022-04-11,41430,93,88,106,정상
2022-04-12,41430,93,88,107,정상
2022-04-13,41430,93,88,107,정상
2022-04-14,41430,93,88,107,정상
2022-04-15,41430,93,88,107,정상
2022-04-16,41430,93,88,107,정상
2022-04-17,41430,93,88,107,정상
2022-04-18,41430,93,88,106,정상
2022-04-19,41430,93,88,106,정상
2022-04-20,41430,92,87,105,정상
2022-04-21,41430,91,87,105,정상
2022-04-22,41430,90,87,104,정상
2022-04-23,41430,90,87,104,정상
2022-04-24,41430,90,87,104,정상
2022-04-25,41430,88,87,101,정상
2022-04-26,41430,93,87,107,정상
2022-04-27,41430,93,87,107,정상
2022-04-28,41430,92,87,106,정상
2022-04-29,41430,93,87,108,정상
2022-04-30,41430,93,87,107,정상
2022-05-01,41430,93,87,107,정상
2022-05-02,41430,92,87,106,정상
2022-05-03,41430,91,87,105,정상
2022-05-04,41430,90,87,104,정상
2022-05-05,41430,90,86,105,정상
2022-05-06,41430,88,86,103,정상
2022-05-07,41430,88,85,104,정상
2022-05-08,41430,88,84,105,정상
2022-05-09,41430,85,83,103,정상
2022-05-10,41430,84,82,103,정상
2022-05-11,41430,83,81,103,정상
2022-05-12,41430,82,81,103,정상
2022-05-13,41430,81,80,103,정상
2022-05-14,41430,81,79,104,정상
2022-05-15,41430,81,78,105,정상
2022-05-16,41430,79,77,103,정상
2022-05-17,41430,79,77,103,정상
2022-05-18,41430,78,76,104,정상
2022-05-19,41430,77,76,103,정상
2022-05-20,41430,77,75,103,정상
2022-05-21,41430,77,72,107,정상
2022-05-22,41430,77,72,107,정상
2022-05-23,41430,74,71,105,정상
2022-05-24,41430,74,70,105,정상
2022-05-25,41430,73,70,105,정상
2022-05-26,41430,73,70,105,정상
2022-05-27,41430,72,69,105,정상
2022-05-28,41430,72,69,105,정상
2022-05-29,41430,72,68,106,정상
2022-05-30,41430,71,68,105,정상
2022-05-31,41430,71,67,106,정상
2022-06-01,41430,71,66,109,정상
2022-06-02,41430,70,65,107,정상
2022-06-03,41430,69,65,107,정상
2022-06-04,41430,69,64,108,정상
2022-06-05,41430,69,64,109,정상
2022-06-06,41430,66,63,106,정상
2022-06-07,41430,66,62,106,정상
2022-06-08,41430,65,61,106,정상
2022-06-09,41430,64,61,106,정상
2022-06-10,41430,64,60,106,정상
2022-06-11,41430,64,60,107,정상
2022-06-12,41430,64,60,107,정상
2022-06-13,41430,62,59,105,정상
2022-06-14,41430,61,59,104,정상
2022-06-15,41430,62,59,105,정상
2022-06-16,41430,64,59,109,정상
2022-06-17,41430,64,58,111,정상
2022-06-18,41430,64,58,111,정상
2022-06-19,41430,64,58,112,정상
2022-06-20,41430,63,58,109,정상
2022-06-21,41430,63,59,107,정상
2022-06-22,41430,62,59,106,정상
2022-06-23,41430,62,59,106,정상
2022-06-24,41430,80,60,134,정상
2022-06-25,41430,80,61,133,정상
2022-06-26,41430,80,61,132,정상
2022-06-27,41430,82,62,134,정상
2022-06-28,41430,83,62,134,정상
2022-06-29,41430,84,64,133,정상
2022-06-30,41430,97,66,148,정상
2022-07-01,41430,93,69,137,정상
2022-07-02,41430,93,70,135,정상
2022-07-03,41430,93,71,133,정상
2022-07-04,41430,77,72,107,정상
2022-07-05,41430,77,73,106,정상
2022-07-06,41430,78,74,105,정상
2022-07-07,41430,80,75,107,정상
2022-07-08,41430,80,75,107,정상
2022-07-09,41430,80,76,106,정상
2022-07-10,41430,80,77,105,정상
2022-07-11,41430,81,78,105,정상
2022-07-12,41430,81,78,105,정상
2022-07-13,41430,83,78,106,정상
2022-07-14,41430,94,79,119,정상
2022-07-15,41430,88,79,111,정상
2022-07-16,41430,88,79,111,정상
2022-07-17,41430,88,79,111,정상
2022-07-18,41430,90,80,114,정상
2022-07-19,41430,90,80,114,정상
2022-07-20,41430,90,80,113,정상
2022-07-21,41430,90,80,113,정상
2022-07-22,41430,90,81,112,정상
2022-07-23,41430,90,81,112,정상
2022-07-24,41430,90,81,111,정상
2022-07-25,41430,91,82,113,정상
2022-07-26,41430,91,82,112,정상
2022-07-27,41430,90,82,110,정상
2022-07-28,41430,90,83,109,정상
2022-07-29,41430,90,83,108,정상
2022-07-30,41430,90,84,108,정상
2022-07-31,41430,90,83,108,정상
2022-08-01,41430,91,83,110,정상
2022-08-02,41430,88,83,107,정상
2022-08-03,41430,94,83,114,정상
2022-08-04,41430,90,82,111,정상
2022-08-05,41430,88,81,109,정상
2022-08-06,41430,88,81,109,정상
2022-08-07,41430,88,81,110,정상
2022-08-08,41430,83,80,104,정상
2022-08-09,41430,97,81,120,정상
2022-08-10,41430,94,81,117,정상
2022-08-11,41430,94,80,118,정상
2022-08-12,41430,79,80,99,정상
2022-08-13,41430,79,80,100,정상
2022-08-14,41430,79,80,100,정상
2022-08-15,41430,82,80,102,정상
2022-08-16,41430,79,81,98,정상
2022-08-17,41430,81,81,101,정상
2022-08-18,41430,83,82,103,정상
2022-08-19,41430,85,82,104,정상
2022-08-20,41430,85,81,105,정상
2022-08-21,41430,85,82,104,정상
2022-08-22,41430,87,81,107,정상
2022-08-23,41430,87,81,108,정상
2022-08-24,41430,87,80,110,정상
2022-08-25,41430,87,79,110,정상
2022-08-26,41430,86,79,110,정상
2022-08-27,41430,86,78,111,정상
2022-08-28,41430,86,79,110,정상
2022-08-29,41430,85,79,109,정상
2022-08-30,41430,88,79,113,정상
2022-08-31,41430,88,78,114,정상
2022-09-01,41430,88,78,114,정상
2022-09-02,41430,82,77,107,정상
2022-09-03,41430,79,78,103,정상
2022-09-04,41430,76,77,99,정상
2022-09-05,41430,80,77,104,정상
2022-09-06,41430,93,77,121,정상
2022-09-07,41430,91,78,118,정상
2022-09-08,41430,88,78,114,정상
2022-09-09,41430,88,78,113,정상
2022-09-10,41430,88,78,113,정상
2022-09-11,41430,88,78,113,정상
2022-09-12,41430,88,78,113,정상
2022-09-13,41430,81,78,104,정상
2022-09-14,41430,81,79,103,정상
2022-09-15,41430,81,79,104,정상
2022-09-16,41430,83,79,106,정상
2022-09-17,41430,83,79,106,정상
2022-09-18,41430,83,79,105,정상
2022-09-19,41430,86,79,110,정상
2022-09-20,41430,87,79,111,정상
2022-09-21,41430,88,79,112,정상
2022-09-22,41430,89,79,114,정상
2022-09-23,41430,90,79,114,정상
2022-09-24,41430,90,79,115,정상
2022-09-25,41430,90,79,115,정상
2022-09-26,41430,93,79,119,정상
2022-09-27,41430,91,79,116,정상
2022-09-28,41430,90,78,116,정상
2022-09-29,41430,90,78,115,정상
2022-09-30,41430,89,78,114,정상
2022-10-01,41430,89,78,115,정상
2022-10-02,41430,89,78,115,정상
2022-10-03,41430,89,78,115,정상
2022-10-04,41430,93,78,120,정상
2022-10-05,41430,89,78,114,정상
2022-10-06,41430,87,78,112,정상
2022-10-07,41430,86,78,111,정상
2022-10-08,41430,86,78,111,정상
2022-10-09,41430,86,77,112,정상
2022-10-10,41430,86,77,112,정상
2022-10-11,41430,88,77,115,정상
2022-10-12,41430,88,77,114,정상
2022-10-13,41430,88,77,114,정상
2022-10-14,41430,87,77,113,정상
2022-10-15,41430,87,77,113,정상
2022-10-16,41430,87,77,114,정상
2022-10-17,41430,86,77,112,정상
2022-10-18,41430,85,77,112,정상
2022-10-19,41430,85,76,111,정상
2022-10-20,41430,84,76,111,정상
2022-10-21,41430,84,76,110,정상
2022-10-22,41430,84,76,110,정상
2022-10-23,41430,84,76,110,정상
2022-10-24,41430,85,76,112,정상
2022-10-25,41430,86,76,113,정상
2022-10-26,41430,87,77,114,정상
2022-10-27,41430,87,77,115,정상
2022-10-28,41430,88,77,116,정상
2022-10-29,41430,88,77,116,정상
2022-10-30,41430,88,77,116,정상
2022-10-31,41430,90,77,118,정상
2022-11-01,41430,90,77,119,정상
2022-11-02,41430,91,77,119,정상
2022-11-03,41430,92,77,120,정상
2022-11-04,41430,90,76,119,정상
2022-11-05,41430,90,77,119,정상
2022-11-06,41430,90,77,118,정상
2022-11-07,41430,86,77,113,정상
2022-11-08,41430,87,77,114,정상
2022-11-09,41430,87,77,114,정상
2022-11-10,41430,88,77,115,정상
2022-11-11,41430,89,77,116,정상
2022-11-12,41430,89,77,116,정상
2022-11-13,41430,89,77,116,정상
2022-11-14,41430,94,77,123,정상
2022-11-15,41430,94,77,122,정상
2022-11-16,41430,94,77,122,정상
2022-11-17,41430,93,77,121,정상
2022-11-18,41430,92,77,119,정상
2022-11-19,41430,92,78,118,정상
2022-11-20,41430,92,78,118,정상
2022-11-21,41430,91,78,117,정상
2022-11-22,41430,91,78,116,정상
2022-11-23,41430,90,78,116,정상
2022-11-24,41430,90,78,116,정상
2022-11-25,41430,90,78,115,정상
2022-11-26,41430,90,78,115,정상
2022-11-27,41430,90,78,115,정상
2022-11-28,41430,89,78,115,정상
2022-11-29,41430,91,78,117,정상
2022-11-30,41430,90,78,116,정상
2022-12-01,41430,88,78,113,정상
2022-12-02,41430,87,78,111,정상
2022-12-03,41430,87,79,111,정상
2022-12-04,41430,87,79,111,정상
2022-12-05,41430,86,79,110,정상
2022-12-06,41430,86,79,110,정상
2022-12-07,41430,86,79,109,정상
2022-12-08,41430,86,79,110,정상
2022-12-09,41430,86,79,110,정상
2022-12-10,41430,86,79,109,정상
2022-12-11,41430,86,79,109,정상
2022-12-12,41430,86,79,109,정상
2022-12-13,41430,87,79,110,정상
2022-12-14,41430,87,80,109,정상
2022-12-15,41430,87,80,110,정상
2022-12-16,41430,88,80,110,정상
2022-12-17,41430,88,80,110,정상
2022-12-18,41430,88,79,111,정상
2022-12-19,41430,89,79,113,정상
2022-12-20,41430,90,80,113,정상
2022-12-21,41430,90,80,114,정상
2022-12-22,41430,91,79,115,정상
2022-12-23,41430,91,79,115,정상
2022-12-24,41430,91,79,115,정상
2022-12-25,41430,91,79,115,정상
2022-12-26,41430,91,80,115,정상
2022-12-27,41430,91,80,115,정상
2022-12-28,41430,91,80,114,정상
2022-12-29,41430,91,80,114,정상
2022-12-30,41430,91,80,114,정상
2022-12-31,41430,91,80,114,정상
2022-01-01,41150,0,0,100,정상
2022-01-02,41150,0,0,100,정상
2022-01-03,41150,0,0,100,정상
2022-01-04,41150,0,0,100,정상
2022-01-05,41150,0,0,100,정상
2022-01-06,41150,0,0,100,정상
2022-01-07,41150,0,0,100,정상
2022-01-08,41150,0,0,100,정상
2022-01-09,41150,0,0,100,정상
2022-01-10,41150,0,0,100,정상
2022-01-11,41150,0,0,100,정상
2022-01-12,41150,0,0,100,정상
2022-01-13,41150,0,0,100,정상
2022-01-14,41150,0,0,100,정상
2022-01-15,41150,0,0,100,정상
2022-01-16,41150,0,0,100,정상
2022-01-17,41150,0,0,100,정상
2022-01-18,41150,0,0,100,정상
2022-01-19,41150,0,0,100,정상
2022-01-20,41150,0,0,100,정상
2022-01-21,41150,0,0,100,정상
2022-01-22,41150,0,0,100,정상
2022-01-23,41150,0,0,100,정상
2022-01-24,41150,0,0,100,정상
2022-01-25,41150,0,0,100,정상
2022-01-26,41150,0,0,100,정상
2022-01-27,41150,0,0,100,정상
2022-01-28,41150,0,0,100,정상
2022-01-29,41150,0,0,100,정상
2022-01-30,41150,0,0,100,정상
2022-01-31,41150,0,0,100,정상
2022-02-01,41150,0,0,100,정상
2022-02-02,41150,0,0,100,정상
2022-02-03,41150,0,0,100,정상
2022-02-04,41150,0,0,100,정상
2022-02-05,41150,0,0,100,정상
2022-02-06,41150,0,0,100,정상
2022-02-07,41150,0,0,100,정상
2022-02-08,41150,0,0,100,정상
2022-02-09,41150,0,0,100,정상
2022-02-10,41150,0,0,100,정상
2022-02-11,41150,0,0,100,정상
2022-02-12,41150,0,0,100,정상
2022-02-13,41150,0,0,100,정상
2022-02-14,41150,0,0,100,정상
2022-02-15,41150,0,0,100,정상
2022-02-16,41150,0,0,100,정상
2022-02-17,41150,0,0,100,정상
2022-02-18,41150,0,0,100,정상
2022-02-19,41150,0,0,100,정상
2022-02-20,41150,0,0,100,정상
2022-02-21,41150,0,0,100,정상
2022-02-22,41150,0,0,100,정상
2022-02-23,41150,0,0,100,정상
2022-02-24,41150,0,0,100,정상
2022-02-25,41150,0,0,100,정상
2022-02-26,41150,0,0,100,정상
2022-02-27,41150,0,0,100,정상
2022-02-28,41150,0,0,100,정상
2022-03-01,41150,0,0,100,정상
2022-03-02,41150,0,0,100,정상
2022-03-03,41150,0,0,100,정상
2022-03-04,41150,0,0,100,정상
2022-03-05,41150,0,0,100,정상
2022-03-06,41150,0,0,100,정상
2022-03-07,41150,0,0,100,정상
2022-03-08,41150,0,0,100,정상
2022-03-09,41150,0,0,100,정상
2022-03-10,41150,0,0,100,정상
2022-03-11,41150,0,0,100,정상
2022-03-12,41150,0,0,100,정상
2022-03-13,41150,0,0,100,정상
2022-03-14,41150,0,0,100,정상
2022-03-15,41150,0,0,100,정상
2022-03-16,41150,0,0,100,정상
2022-03-17,41150,0,0,100,정상
2022-03-18,41150,0,0,100,정상
2022-03-19,41150,0,0,100,정상
2022-03-20,41150,0,0,100,정상
2022-03-21,41150,0,0,100,정상
2022-03-22,41150,0,0,100,정상
2022-03-23,41150,0,0,100,정상
2022-03-24,41150,0,0,100,정상
2022-03-25,41150,0,0,100,정상
2022-03-26,41150,0,0,100,정상
2022-03-27,41150,0,0,100,정상
2022-03-28,41150,0,0,100,정상
2022-03-29,41150,0,0,100,정상
2022-03-30,41150,0,0,100,정상
2022-03-31,41150,0,0,100,정상
2022-04-01,41150,0,0,100,정상
2022-04-02,41150,0,0,100,정상
2022-04-03,41150,0,0,100,정상
2022-04-04,41150,0,0,100,정상
2022-04-05,41150,0,0,100,정상
2022-04-06,41150,0,0,100,정상
2022-04-07,41150,0,0,100,정상
2022-04-08,41150,0,0,100,정상
2022-04-09,41150,0,0,100,정상
2022-04-10,41150,0,0,100,정상
2022-04-11,41150,0,0,100,정상
2022-04-12,41150,0,0,100,정상
2022-04-13,41150,0,0,100,정상
2022-04-14,41150,0,0,100,정상
2022-04-15,41150,0,0,100,정상
2022-04-16,41150,0,0,100,정상
2022-04-17,41150,0,0,100,정상
2022-04-18,41150,0,0,100,정상
2022-04-19,41150,0,0,100,정상
2022-04-20,41150,0,0,100,정상
2022-04-21,41150,0,0,100,정상
2022-04-22,41150,0,0,100,정상
2022-04-23,41150,0,0,100,정상
2022-04-24,41150,0,0,100,정상
2022-04-25,41150,0,0,100,정상
2022-04-26,41150,0,0,100,정상
2022-04-27,41150,0,0,100,정상
2022-04-28,41150,0,0,100,정상
2022-04-29,41150,0,0,100,정상
2022-04-30,41150,0,0,100,정상
2022-05-01,41150,0,0,100,정상
2022-05-02,41150,0,0,100,정상
2022-05-03,41150,0,0,100,정상
2022-05-04,41150,0,0,100,정상
2022-05-05,41150,0,0,100,정상
2022-05-06,41150,0,0,100,정상
2022-05-07,41150,0,0,100,정상
2022-05-08,41150,0,0,100,정상
2022-05-09,41150,0,0,100,정상
2022-05-10,41150,0,0,100,정상
2022-05-11,41150,0,0,100,정상
2022-05-12,41150,0,0,100,정상
2022-05-13,41150,0,0,100,정상
2022-05-14,41150,0,0,100,정상
2022-05-15,41150,0,0,100,정상
2022-05-16,41150,0,0,100,정상
2022-05-17,41150,0,0,100,정상
2022-05-18,41150,0,0,100,정상
2022-05-19,41150,0,0,100,정상
2022-05-20,41150,0,0,100,정상
2022-05-21,41150,0,0,100,정상
2022-05-22,41150,0,0,100,정상
2022-05-23,41150,0,0,100,정상
2022-05-24,41150,0,0,100,정상
2022-05-25,41150,0,0,100,정상
2022-05-26,41150,0,0,100,정상
2022-05-27,41150,0,0,100,정상
2022-05-28,41150,0,0,100,정상
2022-05-29,41150,0,0,100,정상
2022-05-30,41150,0,0,100,정상
2022-05-31,41150,0,0,100,정상
2022-06-01,41150,0,0,100,정상
2022-06-02,41150,0,0,100,정상
2022-06-03,41150,0,0,100,정상
2022-06-04,41150,0,0,100,정상
2022-06-05,41150,0,0,100,정상
2022-06-06,41150,0,0,100,정상
2022-06-07,41150,0,0,100,정상
2022-06-08,41150,0,0,100,정상
2022-06-09,41150,0,0,100,정상
2022-06-10,41150,0,0,100,정상
2022-06-11,41150,0,0,100,정상
2022-06-12,41150,0,0,100,정상
2022-06-13,41150,0,0,100,정상
2022-06-14,41150,0,0,100,정상
2022-06-15,41150,0,0,100,정상
2022-06-16,41150,0,0,100,정상
2022-06-17,41150,0,0,100,정상
2022-06-18,41150,0,0,100,정상
2022-06-19,41150,0,0,100,정상
2022-06-20,41150,0,0,100,정상
2022-06-21,41150,0,0,100,정상
2022-06-22,41150,0,0,100,정상
2022-06-23,41150,0,0,100,정상
2022-06-24,41150,0,0,100,정상
2022-06-25,41150,0,0,100,정상
2022-06-26,41150,0,0,100,정상
2022-06-27,41150,0,0,100,정상
2022-06-28,41150,0,0,100,정상
2022-06-29,41150,0,0,100,정상
2022-06-30,41150,0,0,100,정상
2022-07-01,41150,0,0,100,정상
2022-07-02,41150,0,0,100,정상
2022-07-03,41150,0,0,100,정상
2022-07-04,41150,0,0,100,정상
2022-07-05,41150,0,0,100,정상
2022-07-06,41150,0,0,100,정상
2022-07-07,41150,0,0,100,정상
2022-07-08,41150,0,0,100,정상
2022-07-09,41150,0,0,100,정상
2022-07-10,41150,0,0,100,정상
2022-07-11,41150,0,0,100,정상
2022-07-12,41150,0,0,100,정상
2022-07-13,41150,0,0,100,정상
2022-07-14,41150,0,0,100,정상
2022-07-15,41150,0,0,100,정상
2022-07-16,41150,0,0,100,정상
2022-07-17,41150,0,0,100,정상
2022-07-18,41150,0,0,100,정상
2022-07-19,41150,0,0,100,정상
2022-07-20,41150,0,0,100,정상
2022-07-21,41150,0,0,100,정상
2022-07-22,41150,0,0,100,정상
2022-07-23,41150,0,0,100,정상
2022-07-24,41150,0,0,100,정상
2022-07-25,41150,0,0,100,정상
2022-07-26,41150,0,0,100,정상
2022-07-27,41150,0,0,100,정상
2022-07-28,41150,0,0,100,정상
2022-07-29,41150,0,0,100,정상
2022-07-30,41150,0,0,100,정상
2022-07-31,41150,0,0,100,정상
2022-08-01,41150,0,0,100,정상
2022-08-02,41150,0,0,100,정상
2022-08-03,41150,0,0,100,정상
2022-08-04,41150,0,0,100,정상
2022-08-05,41150,0,0,100,정상
2022-08-06,41150,0,0,100,정상
2022-08-07,41150,0,0,100,정상
2022-08-08,41150,0,0,100,정상
2022-08-09,41150,0,0,100,정상
2022-08-10,41150,0,0,100,정상
2022-08-11,41150,0,0,100,정상
2022-08-12,41150,0,0,100,정상
2022-08-13,41150,0,0,100,정상
2022-08-14,41150,0,0,100,정상
2022-08-15,41150,0,0,100,정상
2022-08-16,41150,0,0,100,정상
2022-08-17,41150,0,0,100,정상
2022-08-18,41150,0,0,100,정상
2022-08-19,41150,0,0,100,정상
2022-08-20,41150,0,0,100,정상
2022-08-21,41150,0,0,100,정상
2022-08-22,41150,0,0,100,정상
2022-08-23,41150,0,0,100,정상
2022-08-24,41150,0,0,100,정상
2022-08-25,41150,0,0,100,정상
2022-08-26,41150,0,0,100,정상
