sigungu,date,sido,reservoir_rate_from_drought,normal_rate,normal_ratio,rainfall,drought_stage_score,reservoir_rate_risk,normal_ratio_deficit_score,source_file,source_path
부여군,2024-01-27,충남,98.5,79.0,124.7,,0,1.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-01-27,충남,99.4,81.9,121.3,,0,0.5999999999999943,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-01-27,충남,99.0,81.5,121.5,,0,1.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-01-27,충남,91.5,82.3,111.1,,0,8.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-01-27,충남,96.1,87.6,109.7,,0,3.9000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-01-27,충남,93.4,89.5,104.4,,0,6.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-01-28,충남,97.3,83.9,116.0,,0,2.700000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-01-28,충남,97.6,73.8,132.2,,0,2.4000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-01-28,충남,93.2,83.7,111.4,,0,6.799999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-01-28,충남,99.4,88.2,112.8,,0,0.5999999999999943,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-01-28,충남,89.6,83.0,107.9,,0,10.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-01-28,충남,93.6,83.0,112.9,,0,6.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-01-28,충남,91.0,100.0,91.0,,0,9.0,9.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-01-28,충남,81.9,81.4,100.7,,0,18.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-01-28,충남,95.7,73.6,130.0,,0,4.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-01-28,충남,98.5,79.1,124.6,,0,1.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-01-28,충남,99.4,81.9,121.2,,0,0.5999999999999943,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-01-28,충남,99.0,81.5,121.5,,0,1.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-01-28,충남,91.5,82.4,111.0,,0,8.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-01-28,충남,96.1,87.7,109.5,,0,3.9000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-01-28,충남,93.4,89.6,104.3,,0,6.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-01-29,충남,97.3,83.9,116.0,,0,2.700000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-01-29,충남,97.7,73.8,132.3,,0,2.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-01-29,충남,94.1,83.8,112.3,,0,5.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-01-29,충남,99.2,88.3,112.4,,0,0.7999999999999972,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-01-29,충남,90.1,83.1,108.5,,0,9.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-01-29,충남,93.3,83.0,112.3,,0,6.700000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-01-29,충남,91.0,100.0,91.0,,0,9.0,9.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-01-29,충남,81.9,81.4,100.7,,0,18.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-01-29,충남,95.7,73.6,129.9,,0,4.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-01-29,충남,98.8,79.1,124.9,,0,1.2000000000000028,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-01-29,충남,99.4,82.0,121.2,,0,0.5999999999999943,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-01-29,충남,99.1,81.6,121.5,,0,0.9000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-01-29,충남,92.1,82.6,111.6,,0,7.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-01-29,충남,97.8,87.9,111.3,,0,2.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-01-29,충남,93.4,89.6,104.2,,0,6.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-01-30,충남,97.4,83.9,116.1,,0,2.5999999999999943,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-01-30,충남,97.5,73.9,132.1,,0,2.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-01-30,충남,94.5,83.9,112.6,,0,5.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-01-30,충남,99.2,88.4,112.1,,0,0.7999999999999972,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-01-30,충남,90.3,83.1,108.7,,0,9.700000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-01-30,충남,93.0,83.1,111.9,,0,7.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-01-30,충남,91.5,100.0,91.5,,0,8.5,8.5,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-01-30,충남,82.1,81.5,100.7,,0,17.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-01-30,충남,95.8,73.6,130.1,,0,4.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-01-30,충남,99.0,79.1,125.1,,0,1.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-01-30,충남,99.8,82.1,121.5,,0,0.20000000000000284,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-01-30,충남,99.1,81.5,121.5,,0,0.9000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-01-30,충남,91.8,82.6,111.1,,0,8.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-01-30,충남,90.0,87.7,102.6,,0,10.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-01-30,충남,93.4,89.5,104.4,,0,6.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-01-31,충남,97.4,83.9,116.1,,0,2.5999999999999943,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-01-31,충남,97.7,73.9,132.2,,0,2.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-01-31,충남,94.7,84.0,112.7,,0,5.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-01-31,충남,99.5,88.6,112.3,,0,0.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-01-31,충남,90.5,83.2,108.8,,0,9.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-01-31,충남,92.5,83.1,111.4,,0,7.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-01-31,충남,91.5,100.0,91.5,,0,8.5,8.5,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-01-31,충남,81.9,81.6,100.5,,0,18.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-01-31,충남,95.8,73.7,130.0,,0,4.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-01-31,충남,99.0,79.2,125.1,,0,1.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-01-31,충남,100.0,82.2,121.5,,0,0.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-01-31,충남,99.1,81.6,121.5,,0,0.9000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-01-31,충남,92.0,82.8,111.2,,0,8.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-01-31,충남,86.8,87.7,99.0,,0,13.200000000000003,1.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-01-31,충남,93.4,89.5,104.4,,0,6.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-02-01,충남,97.4,84.0,115.9,,0,2.5999999999999943,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-02-01,충남,97.7,74.0,132.0,,0,2.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-02-01,충남,94.8,84.1,112.8,,0,5.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-02-01,충남,99.4,88.7,112.0,,0,0.5999999999999943,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-02-01,충남,90.6,83.2,108.9,,0,9.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-02-01,충남,91.9,83.2,110.5,,0,8.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-02-01,충남,91.5,100.0,91.5,,0,8.5,8.5,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-02-01,충남,81.8,81.6,100.3,,0,18.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-02-01,충남,95.8,73.6,130.1,,0,4.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-02-01,충남,99.1,79.2,125.1,,0,0.9000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-02-01,충남,100.0,82.4,121.2,,0,0.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-02-01,충남,99.1,81.7,121.4,,0,0.9000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-02-01,충남,92.3,82.9,111.4,,0,7.700000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-02-01,충남,87.7,87.8,99.9,,0,12.299999999999997,0.09999999999999432,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-02-01,충남,93.5,89.5,104.4,,0,6.5,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-02-02,충남,97.4,84.0,116.0,,0,2.5999999999999943,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-02-02,충남,97.6,74.0,131.9,,0,2.4000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-02-02,충남,95.1,84.2,113.0,,0,4.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-02-02,충남,99.2,88.8,111.8,,0,0.7999999999999972,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-02-02,충남,90.9,83.3,109.1,,0,9.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-02-02,충남,91.4,83.2,109.8,,0,8.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-02-02,충남,91.5,100.0,91.5,,0,8.5,8.5,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-02-02,충남,81.7,81.7,100.0,,0,18.299999999999997,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-02-02,충남,95.8,73.7,130.0,,0,4.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-02-02,충남,99.2,79.3,125.1,,0,0.7999999999999972,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-02-02,충남,100.0,82.5,121.2,,0,0.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-02-02,충남,99.1,81.7,121.3,,0,0.9000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-02-02,충남,92.6,83.0,111.6,,0,7.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-02-02,충남,87.8,87.7,100.1,,0,12.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-02-02,충남,93.4,89.5,104.4,,0,6.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-02-03,충남,97.4,84.0,116.0,,0,2.5999999999999943,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-02-03,충남,97.6,74.0,132.0,,0,2.4000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-02-03,충남,95.1,84.2,112.9,,0,4.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-02-03,충남,99.2,88.8,111.7,,0,0.7999999999999972,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-02-03,충남,90.9,83.4,109.0,,0,9.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-02-03,충남,91.4,83.3,109.7,,0,8.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
계룡시,2024-02-03,충남,91.5,100.0,91.5,,0,8.5,8.5,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
당진시,2024-02-03,충남,81.7,81.9,99.8,,0,18.299999999999997,0.20000000000000284,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
금산군,2024-02-03,충남,95.8,73.7,129.9,,0,4.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
부여군,2024-02-03,충남,99.2,79.3,125.0,,0,0.7999999999999972,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서천군,2024-02-03,충남,100.0,82.5,121.1,,0,0.0,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
청양군,2024-02-03,충남,99.1,81.7,121.3,,0,0.9000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
홍성군,2024-02-03,충남,92.6,83.1,111.4,,0,7.400000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
예산군,2024-02-03,충남,87.8,87.6,100.2,,0,12.200000000000003,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
태안군,2024-02-03,충남,93.4,89.6,104.3,,0,6.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
천안시,2024-02-04,충남,97.4,84.0,116.0,,0,2.5999999999999943,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
공주시,2024-02-04,충남,97.6,74.0,131.9,,0,2.4000000000000057,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
보령시,2024-02-04,충남,95.1,84.2,112.9,,0,4.900000000000006,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
아산시,2024-02-04,충남,99.2,88.8,111.7,,0,0.7999999999999972,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
서산시,2024-02-04,충남,90.9,83.4,109.0,,0,9.099999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
논산시,2024-02-04,충남,91.4,83.4,109.6,,0,8.599999999999994,0.0,한국농어촌공사_논가뭄지도_20241231.csv,data\raw\04_weather_drought\한국농어촌공사 논가뭄지도\한국농어촌공사_논가뭄지도_20241231.csv
