sigungu,source_zip,source_type,source_dbf,well_id,pnu,si_do,si_gun_gu,address,well_use,well_depth,pump_capacity,public_private,dev_date,year,snapshot_score
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400043,4415039024102610001,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400041,4415039024102300000,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400088,4415039024101190005,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400066,4415039024101900001,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400107,4415039024101380003,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400008,4415039024105200001,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400029,4415039024102590005,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400146,4415039024103680005,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400131,4415039024103650007,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400100,4415039024101330016,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400059,4415039024102170001,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400159,4415039024104630001,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400009,4415039024102710007,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400033,4415039024102550001,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400028,4415039024102580003,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902400044,4415039024102570001,충청남도,공주시,충청남도 공주시 사곡면 계실리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800037,4415039028100870002,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800041,4415039028100500001,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800008,4415039028100220000,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800166,4415039028104790003,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800124,4415039028103650002,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800129,4415039028103440000,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800143,4415039028102970000,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800139,4415039028102480001,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800107,4415039028100980001,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800009,4415039028100210003,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800012,4415039028100160000,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800149,4415039028102510002,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800116,4415039028103330004,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800001,4415039028100110036,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800145,4415039028102980000,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800061,4415039028101840001,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800168,4415039028104930000,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800050,4415039028103870005,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800044,4415039028104240000,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800028,4415039028100710001,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800039,4415039028100440000,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800024,4415039028100010001,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503902800162,4415039028102430001,충청남도,공주시,충청남도 공주시 사곡면 가교리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100011,4415039031104650000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100094,4415039031106110000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100078,4415039031107330000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100085,4415039031105920000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100015,4415039031110240004,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100010,4415039031104660000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100040,4415039031106920000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100047,4415039031200840001,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100092,4415039031106040005,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100009,4415039031104720000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100060,4415039031108430000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100096,4415039031106630000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100007,4415039031104230000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100035,4415039031103230002,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100051,4415039031108550000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100017,4415039031110200001,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100097,4415039031106700000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100034,4415039031103240000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100066,4415039031108390001,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100077,4415039031107340000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100057,4415039031108490000,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100068,4415039031108390002,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441503903100086,4415039031105900001,충청남도,공주시,충청남도 공주시 사곡면 월가리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100001,4415040021100330002,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100228,4415040021100450003,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100221,4415040021102570000,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100329,4415040021100890002,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100204,4415040021102320004,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100270,4415040021102060002,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100353,4415040021105310015,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100303,4415040021101390000,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100229,4415040021101800001,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100302,4415040021101420001,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100246,4415040021100720010,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100231,4415040021101270001,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100206,4415040021102390000,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100271,4415040021101550000,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100272,4415040021101560000,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100267,4415040021101910000,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100126,4415040021100940004,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100299,4415040021101490004,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100295,4415040021101630000,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100212,4415040021103350002,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100235,4415040021103030002,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100219,4415040021102590003,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002100226,4415040021102550000,충청남도,공주시,충청남도 공주시 신풍면 산정리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002200052,4415040022105700000,충청남도,공주시,충청남도 공주시 신풍면 동원리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002200079,4415040022102770000,충청남도,공주시,충청남도 공주시 신풍면 동원리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002200078,4415040022102770006,충청남도,공주시,충청남도 공주시 신풍면 동원리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002200070,4415040022101470004,충청남도,공주시,충청남도 공주시 신풍면 동원리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300100,4415040023100090002,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300101,4415040023100090003,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300035,4415040023103140001,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300018,4415040023104830000,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300041,4415040023108600000,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300039,4415040023103070003,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300042,4415040023108610000,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300038,4415040023103070004,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300047,4415040023102610004,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300049,4415040023200550000,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300045,4415040023200550000,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300073,4415040023200830012,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300064,4415040023200830018,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300096,4415040023200790006,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300088,4415040023108800000,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300097,4415040023101940003,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300068,4415040023101390000,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300007,4415040023105970000,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002300011,4415040023105470000,충청남도,공주시,충청남도 공주시 신풍면 조평리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002800030,4415040028104220001,충청남도,공주시,충청남도 공주시 신풍면 대룡리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002800035,4415040028104020000,충청남도,공주시,충청남도 공주시 신풍면 대룡리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002800087,4415040028108800009,충청남도,공주시,충청남도 공주시 신풍면 대룡리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002800034,4415040028104100000,충청남도,공주시,충청남도 공주시 신풍면 대룡리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002800018,4415040028104130002,충청남도,공주시,충청남도 공주시 신풍면 대룡리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002800026,4415040028104190000,충청남도,공주시,충청남도 공주시 신풍면 대룡리,3.0,30.0,,2.0,,2020,20200928
공주시,지하수 관정현황_컬럼정의서포함20200928.zip,groundwater_well,gdb_well_info_new.dbf,441504002800078,4415040028108800002,충청남도,공주시,충청남도 공주시 신풍면 대룡리,3.0,30.0,,2.0,,2020,20200928
천안시,한국농어촌공사 시추개발 관정 데이터_2021.zip,drilling_developed_well,gdb_agri_plan_result_new_2021.dbf,4413111500B10001,4413111500102960128,,,,,,,,2007,2021,20210101
천안시,한국농어촌공사 시추개발 관정 데이터_2021.zip,drilling_developed_well,gdb_agri_plan_result_new_2021.dbf,4413111500B10002,4413111500105670144,,,,,,,,2007,2021,20210101
천안시,한국농어촌공사 시추개발 관정 데이터_2021.zip,drilling_developed_well,gdb_agri_plan_result_new_2021.dbf,4413111500B10003,4413111500105390080,,,,,,,,2007,2021,20210101
천안시,한국농어촌공사 시추개발 관정 데이터_2021.zip,drilling_developed_well,gdb_agri_plan_result_new_2021.dbf,4413111500B10004,4413111500103000064,,,,,,,,2007,2021,20210101
천안시,한국농어촌공사 시추개발 관정 데이터_2021.zip,drilling_developed_well,gdb_agri_plan_result_new_2021.dbf,4413111500B10005,4413111500105670144,,,,,,,,2007,2021,20210101
천안시,한국농어촌공사 시추개발 관정 데이터_2021.zip,drilling_developed_well,gdb_agri_plan_result_new_2021.dbf,4413111600B10001,4413111600106679808,,,,,,,,1989,2021,20210101
천안시,한국농어촌공사 시추개발 관정 데이터_2021.zip,drilling_developed_well,gdb_agri_plan_result_new_2021.dbf,4413111600B10002,4413111600107100160,,,,,,,,1989,2021,20210101
천안시,한국농어촌공사 시추개발 관정 데이터_2021.zip,drilling_developed_well,gdb_agri_plan_result_new_2021.dbf,4413111600B10003,4413111600101499904,,,,,,,,1990,2021,20210101
천안시,한국농어촌공사 시추개발 관정 데이터_2021.zip,drilling_developed_well,gdb_agri_plan_result_new_2021.dbf,4413111600B10004,4413111600109199872,,,,,,,,1990,2021,20210101
천안시,한국농어촌공사 시추개발 관정 데이터_2021.zip,drilling_developed_well,gdb_agri_plan_result_new_2021.dbf,4413111600C00001,4413111600106820096,,,,,,,,1998,2021,20210101
천안시,한국농어촌공사 시추개발 관정 데이터_2021.zip,drilling_developed_well,gdb_agri_plan_result_new_2021.dbf,4413111600C00002,4413111600104010240,,,,,,,,1989,2021,20210101
