date,sigungu,avg_reservoir_rate,min_reservoir_rate,max_reservoir_rate,reservoir_count,low_reservoir_count_40,low_reservoir_count_30,total_effective_capacity,reservoir_risk_score,risk_level_by_reservoir
2022-08-14,부여군,94.473,76.1,100.0,10,0,0,20966.399999999998,5.527000000000001,낮음
2022-08-14,서산시,87.64529411764705,0.0,100.0,17,1,1,29876.73,12.354705882352945,낮음
2022-08-14,서천군,98.85571428571428,96.33,100.0,7,0,0,25397.5,1.144285714285715,낮음
2022-08-14,아산시,98.40222222222222,89.61,100.0,18,0,0,25788.2,1.5977777777777789,낮음
2022-08-14,예산군,91.21538461538461,50.48,100.0,13,0,0,59873.6,8.784615384615392,낮음
2022-08-14,천안시,96.49,84.07,100.0,20,0,0,11580.0,3.510000000000005,낮음
2022-08-14,청양군,92.10642857142857,72.89,100.0,28,0,0,24799.2,7.893571428571434,낮음
2022-08-14,태안군,88.36894736842105,0.0,100.0,19,1,1,10081.2,11.631052631578953,낮음
2022-08-14,홍성군,95.08111111111111,84.93,100.0,9,0,0,10429.2,4.918888888888887,낮음
2022-08-15,공주시,94.56416666666667,83.4,100.0,12,0,0,19349.77,5.435833333333335,낮음
2022-08-15,금산군,96.10777777777778,82.23,100.0,9,0,0,5557.2,3.892222222222216,낮음
2022-08-15,논산시,86.19961538461538,67.43,100.0,26,0,0,38123.2,13.800384615384615,낮음
2022-08-15,당진시,83.334,58.27,99.58,10,0,0,5581.7,16.665999999999997,낮음
2022-08-15,보령시,97.48966666666666,81.94,100.0,30,0,0,30028.8,2.5103333333333353,낮음
2022-08-15,부여군,94.377,77.98,100.0,10,0,0,20966.399999999998,5.623000000000005,낮음
2022-08-15,서산시,87.29529411764706,0.0,100.0,17,1,1,29876.73,12.70470588235294,낮음
2022-08-15,서천군,98.84,95.4,99.98,7,0,0,25397.5,1.1599999999999966,낮음
2022-08-15,아산시,98.00944444444445,88.44,100.0,18,0,0,25788.2,1.9905555555555452,낮음
2022-08-15,예산군,90.76076923076924,50.48,100.0,13,0,0,59873.6,9.239230769230758,낮음
2022-08-15,천안시,96.2385,83.9,100.0,20,0,0,11580.0,3.761499999999998,낮음
2022-08-15,청양군,93.2682142857143,78.3,100.0,28,0,0,24799.2,6.7317857142857065,낮음
2022-08-15,태안군,88.77842105263157,0.0,100.0,19,1,1,10081.2,11.221578947368428,낮음
2022-08-15,홍성군,95.14888888888889,86.37,100.0,9,0,0,10429.2,4.851111111111109,낮음
2022-08-16,공주시,94.85166666666667,83.4,100.0,12,0,0,19349.77,5.148333333333326,낮음
2022-08-16,금산군,97.37,86.58,100.0,9,0,0,5557.2,2.6299999999999955,낮음
2022-08-16,논산시,86.57115384615385,67.43,100.0,26,0,0,38123.2,13.428846153846152,낮음
2022-08-16,당진시,82.817,58.11,99.21,10,0,0,5581.7,17.183000000000007,낮음
2022-08-16,보령시,96.81433333333332,80.86,100.0,30,0,0,30028.8,3.185666666666677,낮음
2022-08-16,부여군,94.549,81.6,100.0,10,0,0,20966.399999999998,5.450999999999993,낮음
2022-08-16,서산시,86.80941176470589,0.0,100.0,17,1,1,29876.73,13.190588235294115,낮음
2022-08-16,서천군,98.69857142857143,94.33,99.92,7,0,0,25397.5,1.3014285714285734,낮음
2022-08-16,아산시,97.17277777777777,87.5,100.0,18,0,0,25788.2,2.8272222222222325,낮음
2022-08-16,예산군,90.19769230769231,50.48,100.0,13,0,0,59873.6,9.802307692307693,낮음
2022-08-16,천안시,96.05550000000001,83.62,100.0,20,0,0,11580.0,3.944499999999991,낮음
2022-08-16,청양군,94.78928571428571,83.15,100.0,28,0,0,24799.2,5.210714285714289,낮음
2022-08-16,태안군,88.90368421052632,0.0,100.0,19,1,1,10081.2,11.096315789473678,낮음
2022-08-16,홍성군,94.89444444444445,84.6,100.0,9,0,0,10429.2,5.105555555555554,낮음
2022-08-17,공주시,94.88916666666667,83.4,100.0,12,0,0,19349.77,5.110833333333332,낮음
2022-08-17,금산군,97.74555555555555,91.1,100.0,9,0,0,5557.2,2.254444444444445,낮음
2022-08-17,논산시,86.67923076923077,67.43,100.0,26,0,0,38123.2,13.32076923076923,낮음
2022-08-17,당진시,82.681,57.66,98.23,10,0,0,5581.7,17.319000000000003,낮음
2022-08-17,보령시,95.34333333333333,80.26,100.0,30,0,0,30028.8,4.656666666666666,낮음
2022-08-17,부여군,94.525,84.64,100.0,10,0,0,20966.399999999998,5.474999999999994,낮음
2022-08-17,서산시,86.28235294117647,0.0,100.0,17,1,1,29876.73,13.71764705882353,낮음
2022-08-17,서천군,98.56857142857143,94.33,99.82,7,0,0,25397.5,1.4314285714285688,낮음
2022-08-17,아산시,96.10666666666667,81.97,100.0,18,0,0,25788.2,3.893333333333331,낮음
2022-08-17,예산군,89.62307692307692,50.48,100.0,13,0,0,59873.6,10.376923076923077,낮음
2022-08-17,천안시,95.7595,83.38,100.0,20,0,0,11580.0,4.240499999999997,낮음
2022-08-17,청양군,97.18214285714285,87.1,100.0,28,0,0,24799.2,2.81785714285715,낮음
2022-08-17,태안군,88.83210526315789,0.0,100.0,19,1,1,10081.2,11.167894736842115,낮음
2022-08-17,홍성군,94.13000000000001,83.23,100.0,9,0,0,10429.2,5.86999999999999,낮음
2022-08-18,공주시,94.86250000000001,83.4,100.0,12,0,0,19349.77,5.137499999999989,낮음
2022-08-18,금산군,97.61555555555555,91.1,100.0,9,0,0,5557.2,2.384444444444455,낮음
2022-08-18,논산시,86.2823076923077,67.43,100.0,26,0,0,38123.2,13.717692307692303,낮음
2022-08-18,당진시,82.451,56.97,96.78,10,0,0,5581.7,17.549000000000007,낮음
2022-08-18,보령시,94.104,66.14,100.0,30,0,0,30028.8,5.896000000000001,낮음
2022-08-18,부여군,94.154,85.54,100.0,10,0,0,20966.399999999998,5.846000000000004,낮음
2022-08-18,서산시,85.93823529411765,0.0,100.0,17,1,1,29876.73,14.061764705882354,낮음
2022-08-18,서천군,98.36,94.33,99.69,7,0,0,25397.5,1.6400000000000006,낮음
2022-08-18,아산시,95.49888888888889,81.45,100.0,18,0,0,25788.2,4.501111111111115,낮음
2022-08-18,예산군,90.09,63.46,100.0,13,0,0,59873.6,9.909999999999997,낮음
2022-08-18,천안시,95.289,83.13,100.0,20,0,0,11580.0,4.7109999999999985,낮음
2022-08-18,청양군,98.68678571428572,88.19,100.0,28,0,0,24799.2,1.313214285714281,낮음
2022-08-18,태안군,88.58894736842106,0.0,100.0,19,1,1,10081.2,11.41105263157894,낮음
2022-08-18,홍성군,92.55222222222223,82.49,100.0,9,0,0,10429.2,7.447777777777773,낮음
2022-08-19,공주시,94.7675,83.28,100.0,12,0,0,19349.77,5.232500000000002,낮음
2022-08-19,금산군,97.61777777777777,91.1,100.0,9,0,0,5557.2,2.382222222222225,낮음
2022-08-19,논산시,85.82000000000001,67.43,100.0,26,0,0,38123.2,14.179999999999993,낮음
2022-08-19,당진시,82.188,56.1,96.86,10,0,0,5581.7,17.811999999999998,낮음
2022-08-19,보령시,93.22966666666666,66.14,100.0,30,0,0,30028.8,6.77033333333334,낮음
2022-08-19,부여군,93.872,86.16,100.0,10,0,0,20966.399999999998,6.128,낮음
2022-08-19,서산시,85.46235294117648,0.0,100.0,17,1,1,29876.73,14.537647058823524,낮음
2022-08-19,서천군,98.13,94.33,99.53,7,0,0,25397.5,1.8700000000000045,낮음
2022-08-19,아산시,95.20722222222223,81.13,100.0,18,0,0,25788.2,4.792777777777772,낮음
2022-08-19,예산군,90.85076923076923,67.4,100.0,13,0,0,59873.6,9.149230769230769,낮음
2022-08-19,천안시,94.84400000000001,82.85,100.0,20,0,0,11580.0,5.155999999999992,낮음
2022-08-19,청양군,98.70964285714285,88.91,100.0,28,0,0,24799.2,1.2903571428571468,낮음
2022-08-19,태안군,88.50105263157894,0.0,100.0,19,1,1,10081.2,11.498947368421057,낮음
2022-08-19,홍성군,91.07333333333332,79.07,100.0,9,0,0,10429.2,8.926666666666677,낮음
2022-08-20,공주시,94.69749999999999,83.06,100.0,12,0,0,19349.77,5.302500000000009,낮음
2022-08-20,금산군,97.61888888888888,91.1,100.0,9,0,0,5557.2,2.3811111111111245,낮음
2022-08-20,논산시,85.73615384615384,67.43,100.0,26,0,0,38123.2,14.26384615384616,낮음
2022-08-20,당진시,81.905,55.08,96.92,10,0,0,5581.7,18.095,낮음
2022-08-20,보령시,92.59066666666668,66.14,100.0,30,0,0,30028.8,7.409333333333322,낮음
2022-08-20,부여군,93.752,86.74,100.0,10,0,0,20966.399999999998,6.248000000000005,낮음
2022-08-20,서산시,84.77000000000001,0.0,100.0,17,1,1,29876.73,15.22999999999999,낮음
2022-08-20,서천군,97.87571428571428,94.33,99.36,7,0,0,25397.5,2.124285714285719,낮음
2022-08-20,아산시,95.02722222222222,81.03,100.0,18,0,0,25788.2,4.972777777777779,낮음
2022-08-20,예산군,90.53999999999999,67.4,100.0,13,0,0,59873.6,9.460000000000008,낮음
2022-08-20,천안시,94.57000000000001,81.53,100.0,20,0,0,11580.0,5.429999999999993,낮음
2022-08-20,청양군,98.70035714285714,89.6,100.0,28,0,0,24799.2,1.2996428571428567,낮음
2022-08-20,태안군,88.41894736842106,0.0,100.0,19,1,1,10081.2,11.581052631578942,낮음
2022-08-20,홍성군,90.15777777777777,77.07,100.0,9,0,0,10429.2,9.842222222222233,낮음
2022-08-21,공주시,94.58083333333333,83.03,100.0,12,0,0,19349.77,5.419166666666669,낮음
2022-08-21,금산군,97.60666666666667,91.1,100.0,9,0,0,5557.2,2.393333333333331,낮음
2022-08-21,논산시,85.69538461538461,67.43,100.0,26,0,0,38123.2,14.304615384615389,낮음
2022-08-21,당진시,81.524,53.06,96.98,10,0,0,5581.7,18.476,낮음
2022-08-21,보령시,91.46133333333334,66.57,100.0,30,0,0,30028.8,8.538666666666657,낮음
2022-08-21,부여군,93.702,87.27,100.0,10,0,0,20966.399999999998,6.298000000000002,낮음
2022-08-21,서산시,83.70823529411764,0.0,99.25,17,1,1,29876.73,16.291764705882358,낮음
2022-08-21,서천군,97.57571428571428,94.33,99.32,7,0,0,25397.5,2.424285714285716,낮음
2022-08-21,아산시,94.92944444444444,84.68,99.8,18,0,0,25788.2,5.070555555555558,낮음
2022-08-21,예산군,90.59846153846154,70.87,100.0,13,0,0,59873.6,9.401538461538465,낮음
2022-08-21,천안시,94.214,80.04,100.0,20,0,0,11580.0,5.786000000000001,낮음
2022-08-21,청양군,98.57107142857141,90.21,100.0,28,0,0,24799.2,1.4289285714285853,낮음
2022-08-21,태안군,88.07736842105264,0.0,100.0,19,1,1,10081.2,11.92263157894736,낮음
2022-08-21,홍성군,89.41888888888889,75.4,100.0,9,0,0,10429.2,10.581111111111113,낮음
2022-08-22,공주시,94.48833333333334,83.01,100.0,12,0,0,19349.77,5.511666666666656,낮음
2022-08-22,금산군,97.60222222222222,91.1,100.0,9,0,0,5557.2,2.397777777777776,낮음
2022-08-22,논산시,85.68923076923078,67.43,100.0,26,0,0,38123.2,14.310769230769225,낮음
2022-08-22,당진시,81.22200000000001,50.83,97.03,10,0,0,5581.7,18.77799999999999,낮음
2022-08-22,보령시,90.431,67.47,100.0,30,0,0,30028.8,9.569000000000003,낮음
2022-08-22,부여군,93.689,87.71,100.0,10,0,0,20966.399999999998,6.311000000000007,낮음
2022-08-22,서산시,82.71823529411765,0.0,98.16,17,1,1,29876.73,17.281764705882352,낮음
2022-08-22,서천군,97.57428571428571,94.69,99.33,7,0,0,25397.5,2.4257142857142924,낮음
2022-08-22,아산시,94.55888888888889,83.91,100.0,18,0,0,25788.2,5.441111111111113,낮음
2022-08-22,예산군,90.53307692307693,74.36,99.71,13,0,0,59873.6,9.466923076923067,낮음
2022-08-22,천안시,93.8145,79.24,100.0,20,0,0,11580.0,6.185500000000005,낮음
2022-08-22,청양군,98.46285714285715,90.75,100.0,28,0,0,24799.2,1.5371428571428538,낮음
2022-08-22,태안군,87.70947368421052,0.0,100.0,19,1,1,10081.2,12.290526315789478,낮음
2022-08-22,홍성군,88.96222222222222,73.5,100.0,9,0,0,10429.2,11.037777777777777,낮음
2022-08-23,공주시,94.305,83.0,99.9,12,0,0,19349.77,5.694999999999993,낮음
2022-08-23,금산군,97.39222222222222,91.1,100.0,9,0,0,5557.2,2.607777777777784,낮음
2022-08-23,논산시,85.68769230769232,67.43,100.0,26,0,0,38123.2,14.312307692307684,낮음
2022-08-23,당진시,81.561,49.52,97.06,10,0,0,5581.7,18.438999999999993,낮음
2022-08-23,보령시,90.02,68.89,100.0,30,0,0,30028.8,9.980000000000004,낮음
2022-08-23,부여군,93.619,87.56,100.0,10,0,0,20966.399999999998,6.381,낮음
2022-08-23,서산시,82.09823529411766,0.0,97.57,17,1,1,29876.73,17.901764705882343,낮음
2022-08-23,서천군,97.64285714285714,94.19,99.42,7,0,0,25397.5,2.357142857142861,낮음
2022-08-23,아산시,93.70555555555556,83.81,100.0,18,0,0,25788.2,6.294444444444437,낮음
2022-08-23,예산군,90.05923076923077,74.36,99.71,13,0,0,59873.6,9.940769230769234,낮음
2022-08-23,천안시,93.435,78.87,100.0,20,0,0,11580.0,6.564999999999998,낮음
2022-08-23,청양군,98.43321428571429,91.21,100.0,28,0,0,24799.2,1.5667857142857144,낮음
2022-08-23,태안군,87.55894736842104,0.0,100.0,19,1,1,10081.2,12.441052631578955,낮음
2022-08-23,홍성군,88.69666666666666,72.53,100.0,9,0,0,10429.2,11.303333333333342,낮음
2022-08-24,공주시,94.05333333333334,83.0,99.9,12,0,0,19349.77,5.946666666666658,낮음
2022-08-24,금산군,97.14111111111112,91.1,100.0,9,0,0,5557.2,2.8588888888888846,낮음
2022-08-24,논산시,85.63346153846153,67.43,100.0,26,0,0,38123.2,14.366538461538468,낮음
2022-08-24,당진시,82.25800000000001,48.46,97.09,10,0,0,5581.7,17.74199999999999,낮음
2022-08-24,보령시,89.65066666666667,70.65,100.0,30,0,0,30028.8,10.349333333333334,낮음
2022-08-24,부여군,93.596,87.34,100.0,10,0,0,20966.399999999998,6.403999999999996,낮음
2022-08-24,서산시,81.42588235294117,0.0,97.39,17,1,1,29876.73,18.574117647058827,낮음
2022-08-24,서천군,96.53428571428572,93.16,99.5,7,0,0,25397.5,3.4657142857142844,낮음
2022-08-24,아산시,92.695,83.0,100.0,18,0,0,25788.2,7.305000000000007,낮음
2022-08-24,예산군,89.60076923076923,74.36,99.71,13,0,0,59873.6,10.399230769230769,낮음
2022-08-24,천안시,93.05850000000001,78.56,100.0,20,0,0,11580.0,6.941499999999991,낮음
2022-08-24,청양군,98.38,91.67,100.0,28,0,0,24799.2,1.6200000000000045,낮음
2022-08-24,태안군,87.4578947368421,0.0,100.0,19,1,1,10081.2,12.542105263157893,낮음
2022-08-24,홍성군,88.38222222222223,71.84,100.0,9,0,0,10429.2,11.617777777777775,낮음
2022-08-25,공주시,93.30833333333334,82.99,99.9,12,0,0,19349.77,6.691666666666663,낮음
2022-08-25,금산군,97.09777777777778,91.1,100.0,9,0,0,5557.2,2.902222222222221,낮음
2022-08-25,논산시,85.53692307692307,67.43,100.0,26,0,0,38123.2,14.463076923076926,낮음
2022-08-25,당진시,82.666,47.65,97.12,10,0,0,5581.7,17.334000000000003,낮음
2022-08-25,보령시,88.833,71.66,100.0,30,0,0,30028.8,11.167000000000002,낮음
2022-08-25,부여군,93.697,87.38,100.0,10,0,0,20966.399999999998,6.302999999999997,낮음
2022-08-25,서산시,80.6129411764706,0.0,97.3,17,1,1,29876.73,19.3870588235294,낮음
2022-08-25,서천군,95.57142857142857,90.36,99.56,7,0,0,25397.5,4.428571428571431,낮음
2022-08-25,아산시,91.73277777777778,79.79,100.0,18,0,0,25788.2,8.267222222222216,낮음
2022-08-25,예산군,89.00538461538461,74.02,99.71,13,0,0,59873.6,10.994615384615386,낮음
2022-08-25,천안시,92.493,78.3,100.0,20,0,0,11580.0,7.507000000000005,낮음
2022-08-25,청양군,98.36928571428572,92.42,100.0,28,0,0,24799.2,1.6307142857142765,낮음
2022-08-25,태안군,87.39947368421052,0.0,100.0,19,1,1,10081.2,12.60052631578948,낮음
2022-08-25,홍성군,87.3411111111111,71.58,100.0,9,0,0,10429.2,12.658888888888896,낮음
2022-08-26,공주시,92.63583333333334,82.99,99.9,12,0,0,19349.77,7.364166666666662,낮음
2022-08-26,금산군,97.01888888888888,91.1,100.0,9,0,0,5557.2,2.981111111111119,낮음
2022-08-26,논산시,85.4573076923077,67.43,100.0,26,0,0,38123.2,14.542692307692306,낮음
2022-08-26,당진시,82.793,46.94,98.78,10,0,0,5581.7,17.206999999999994,낮음
2022-08-26,보령시,88.134,71.75,100.0,30,0,0,30028.8,11.866,낮음
2022-08-26,부여군,93.792,87.49,100.0,10,0,0,20966.399999999998,6.207999999999998,낮음
2022-08-26,서산시,80.1129411764706,0.0,97.24,17,1,1,29876.73,19.8870588235294,낮음
2022-08-26,서천군,94.97571428571429,90.36,99.61,7,0,0,25397.5,5.0242857142857105,낮음
2022-08-26,아산시,91.24722222222222,79.52,100.0,18,0,0,25788.2,8.75277777777778,낮음
2022-08-26,예산군,88.58461538461538,73.33,99.71,13,0,0,59873.6,11.415384615384625,낮음
2022-08-26,천안시,92.0805,78.09,100.0,20,0,0,11580.0,7.919499999999999,낮음
2022-08-26,청양군,98.37249999999999,92.61,100.0,28,0,0,24799.2,1.627500000000012,낮음
2022-08-26,태안군,87.38894736842104,0.0,100.0,19,1,1,10081.2,12.611052631578957,낮음
2022-08-26,홍성군,85.91111111111111,71.58,99.49,9,0,0,10429.2,14.088888888888889,낮음
2022-08-27,공주시,92.56333333333333,82.98,99.9,12,0,0,19349.77,7.436666666666667,낮음
2022-08-27,금산군,96.93555555555555,91.1,100.0,9,0,0,5557.2,3.0644444444444474,낮음
2022-08-27,논산시,85.39692307692309,67.43,100.0,26,0,0,38123.2,14.603076923076912,낮음
2022-08-27,당진시,82.761,46.58,98.78,10,0,0,5581.7,17.239000000000004,낮음
2022-08-27,보령시,88.05933333333334,71.87,100.0,30,0,0,30028.8,11.940666666666658,낮음
2022-08-27,부여군,93.846,87.56,100.0,10,0,0,20966.399999999998,6.153999999999996,낮음
2022-08-27,서산시,80.08882352941177,0.0,97.17,17,1,1,29876.73,19.91117647058823,낮음
2022-08-27,서천군,94.42142857142858,90.07,99.65,7,0,0,25397.5,5.578571428571422,낮음
2022-08-27,아산시,91.22222222222223,79.52,100.0,18,0,0,25788.2,8.777777777777771,낮음
2022-08-27,예산군,88.45769230769231,72.45,99.71,13,0,0,59873.6,11.542307692307688,낮음
2022-08-27,천안시,91.9935,77.94,100.0,20,0,0,11580.0,8.006500000000003,낮음
2022-08-27,청양군,98.31535714285714,92.21,100.0,28,0,0,24799.2,1.6846428571428618,낮음
2022-08-27,태안군,87.41789473684211,0.0,100.0,19,1,1,10081.2,12.582105263157885,낮음
2022-08-27,홍성군,85.32777777777778,71.58,99.49,9,0,0,10429.2,14.672222222222217,낮음
2022-08-28,공주시,92.30916666666667,82.97,99.9,12,0,0,19349.77,7.69083333333333,낮음
2022-08-28,금산군,96.64333333333333,90.87,100.0,9,0,0,5557.2,3.356666666666669,낮음
2022-08-28,논산시,85.26153846153846,67.43,100.0,26,0,0,38123.2,14.738461538461536,낮음
2022-08-28,당진시,82.767,46.58,98.78,10,0,0,5581.7,17.233000000000004,낮음
2022-08-28,보령시,88.065,72.03,100.0,30,0,0,30028.8,11.935000000000002,낮음
2022-08-28,부여군,93.88,87.56,100.0,10,0,0,20966.399999999998,6.1200000000000045,낮음
2022-08-28,서산시,80.10058823529413,0.0,97.08,17,1,1,29876.73,19.899411764705874,낮음
2022-08-28,서천군,93.52428571428571,88.23,99.66,7,0,0,25397.5,6.4757142857142895,낮음
2022-08-28,아산시,91.21333333333332,79.52,100.0,18,0,0,25788.2,8.786666666666676,낮음
2022-08-28,예산군,88.3223076923077,71.25,99.71,13,0,0,59873.6,11.677692307692297,낮음
2022-08-28,천안시,91.8955,77.85,100.0,20,0,0,11580.0,8.104500000000002,낮음
2022-08-28,청양군,98.21249999999999,90.99,100.0,28,0,0,24799.2,1.7875000000000085,낮음
2022-08-28,태안군,87.2257894736842,0.0,100.0,19,1,1,10081.2,12.774210526315798,낮음
2022-08-28,홍성군,85.54,71.58,99.49,9,0,0,10429.2,14.459999999999994,낮음
2022-08-29,공주시,92.03833333333334,82.95,99.9,12,0,0,19349.77,7.961666666666659,낮음
2022-08-29,금산군,96.30111111111111,90.53,100.0,9,0,0,5557.2,3.698888888888888,낮음
2022-08-29,논산시,85.11999999999999,67.43,100.0,26,0,0,38123.2,14.88000000000001,낮음
2022-08-29,당진시,82.748,46.58,98.78,10,0,0,5581.7,17.251999999999995,낮음
2022-08-29,보령시,88.18566666666668,74.2,100.0,30,0,0,30028.8,11.814333333333323,낮음
2022-08-29,부여군,93.606,87.56,100.0,10,0,0,20966.399999999998,6.3940000000000055,낮음
2022-08-29,서산시,80.60764705882353,0.0,96.93,17,1,1,29876.73,19.39235294117647,낮음
2022-08-29,서천군,92.60285714285715,87.06,99.67,7,0,0,25397.5,7.397142857142853,낮음
2022-08-29,아산시,91.31277777777778,80.62,99.93,18,0,0,25788.2,8.687222222222218,낮음
2022-08-29,예산군,88.33769230769232,69.84,99.71,13,0,0,59873.6,11.662307692307678,낮음
2022-08-29,천안시,91.5125,77.82,100.0,20,0,0,11580.0,8.487499999999997,낮음
2022-08-29,청양군,98.0932142857143,90.4,100.0,28,0,0,24799.2,1.9067857142857036,낮음
2022-08-29,태안군,87.23684210526316,0.0,100.0,19,1,1,10081.2,12.763157894736835,낮음
2022-08-29,홍성군,85.83222222222223,71.58,99.49,9,0,0,10429.2,14.167777777777772,낮음
2022-08-30,공주시,91.78916666666667,81.53,99.73,12,0,0,19349.77,8.210833333333326,낮음
2022-08-30,금산군,96.03444444444443,90.29,99.82,9,0,0,5557.2,3.965555555555568,낮음
2022-08-30,논산시,84.99730769230769,67.43,100.0,26,0,0,38123.2,15.002692307692314,낮음
2022-08-30,당진시,82.688,46.58,98.78,10,0,0,5581.7,17.311999999999998,낮음
2022-08-30,보령시,88.37333333333332,76.01,100.0,30,0,0,30028.8,11.62666666666668,낮음
2022-08-30,부여군,92.922,86.98,100.0,10,0,0,20966.399999999998,7.078000000000003,낮음
2022-08-30,서산시,81.78823529411765,0.0,96.68,17,1,1,29876.73,18.211764705882345,낮음
2022-08-30,서천군,91.89571428571428,86.55,99.42,7,0,0,25397.5,8.104285714285723,낮음
2022-08-30,아산시,91.52777777777777,83.4,99.32,18,0,0,25788.2,8.472222222222229,낮음
2022-08-30,예산군,88.89615384615385,68.26,99.71,13,0,0,59873.6,11.103846153846149,낮음
2022-08-30,천안시,90.55,78.49,100.0,20,0,0,11580.0,9.450000000000003,낮음
2022-08-30,청양군,96.85107142857143,90.7,100.0,28,0,0,24799.2,3.14892857142857,낮음
2022-08-30,태안군,87.55842105263157,0.0,100.0,19,1,1,10081.2,12.441578947368427,낮음
2022-08-30,홍성군,86.40777777777777,75.91,98.99,9,0,0,10429.2,13.592222222222233,낮음
2022-08-31,공주시,91.245,79.66,99.52,12,0,0,19349.77,8.754999999999995,낮음
2022-08-31,금산군,94.91555555555556,85.38,99.57,9,0,0,5557.2,5.084444444444443,낮음
2022-08-31,논산시,83.53999999999999,70.69,100.0,26,0,0,38123.2,16.460000000000008,낮음
2022-08-31,당진시,80.237,46.58,91.23,10,0,0,5581.7,19.763000000000005,낮음
2022-08-31,보령시,88.17233333333334,77.01,100.0,30,0,0,30028.8,11.827666666666659,낮음
2022-08-31,부여군,91.494,86.11,99.0,10,0,0,20966.399999999998,8.506,낮음
2022-08-31,서산시,83.01,0.0,96.98,17,1,1,29876.73,16.989999999999995,낮음
2022-08-31,서천군,91.15714285714286,86.19,99.01,7,0,0,25397.5,8.842857142857142,낮음
2022-08-31,아산시,91.38611111111112,83.27,99.13,18,0,0,25788.2,8.61388888888888,낮음
2022-08-31,예산군,89.06230769230768,66.05,99.67,13,0,0,59873.6,10.937692307692316,낮음
2022-08-31,천안시,85.368,78.7,100.0,20,0,0,11580.0,14.632000000000005,낮음
2022-08-31,청양군,94.62964285714285,89.24,100.0,28,0,0,24799.2,5.370357142857145,낮음
2022-08-31,태안군,87.32631578947368,0.0,100.0,19,1,1,10081.2,12.673684210526318,낮음
2022-08-31,홍성군,86.9688888888889,76.48,97.95,9,0,0,10429.2,13.031111111111102,낮음
2022-09-01,공주시,90.87,79.66,99.49,12,0,0,19349.77,9.129999999999995,낮음
2022-09-01,금산군,93.50666666666666,79.83,98.89,9,0,0,5557.2,6.493333333333339,낮음
2022-09-01,논산시,80.99807692307692,72.51,98.03,26,0,0,38123.2,19.001923076923077,낮음
2022-09-01,당진시,77.799,46.95,90.67,10,0,0,5581.7,22.200999999999993,낮음
2022-09-01,보령시,87.016,74.63,100.0,30,0,0,30028.8,12.983999999999995,낮음
2022-09-01,부여군,89.57000000000001,85.11,96.87,10,0,0,20966.399999999998,10.429999999999993,낮음
2022-09-01,서산시,83.76117647058824,0.0,97.8,17,1,1,29876.73,16.23882352941176,낮음
2022-09-01,서천군,89.72571428571429,85.42,98.7,7,0,0,25397.5,10.27428571428571,낮음
2022-09-01,아산시,90.79777777777778,83.09,98.68,18,0,0,25788.2,9.202222222222218,낮음
2022-09-01,예산군,88.50923076923075,59.76,99.56,13,0,0,59873.6,11.490769230769246,낮음
2022-09-01,천안시,80.668,76.68,100.0,20,0,0,11580.0,19.331999999999994,낮음
2022-09-01,청양군,93.14285714285714,87.41,100.0,28,0,0,24799.2,6.857142857142861,낮음
2022-09-01,태안군,87.06842105263158,0.0,100.0,19,1,1,10081.2,12.931578947368422,낮음
2022-09-01,홍성군,86.55000000000001,75.93,95.9,9,0,0,10429.2,13.449999999999989,낮음
2022-09-02,공주시,91.1825,79.66,99.53,12,0,0,19349.77,8.817499999999995,낮음
2022-09-02,금산군,90.04333333333334,79.83,95.16,9,0,0,5557.2,9.956666666666663,낮음
2022-09-02,논산시,79.80461538461539,72.44,97.92,26,0,0,38123.2,20.19538461538461,낮음
2022-09-02,당진시,77.712,47.65,90.8,10,0,0,5581.7,22.287999999999997,낮음
2022-09-02,보령시,85.59766666666665,70.67,99.56,30,0,0,30028.8,14.402333333333345,낮음
2022-09-02,부여군,87.309,83.61,92.32,10,0,0,20966.399999999998,12.691000000000003,낮음
2022-09-02,서산시,84.09882352941177,0.0,98.79,17,1,1,29876.73,15.901176470588226,낮음
2022-09-02,서천군,88.52857142857144,81.64,98.39,7,0,0,25397.5,11.47142857142856,낮음
2022-09-02,아산시,90.93777777777778,81.45,97.84,18,0,0,25788.2,9.062222222222218,낮음
2022-09-02,예산군,88.21923076923076,54.92,99.41,13,0,0,59873.6,11.780769230769238,낮음
2022-09-02,천안시,80.66799999999999,74.73,98.42,20,0,0,11580.0,19.332000000000008,낮음
2022-09-02,청양군,91.6907142857143,84.22,100.0,28,0,0,24799.2,8.309285714285707,낮음
2022-09-02,태안군,87.10315789473684,0.0,100.0,19,1,1,10081.2,12.896842105263161,낮음
2022-09-02,홍성군,86.22444444444444,75.64,94.38,9,0,0,10429.2,13.775555555555556,낮음
2022-09-03,공주시,91.72250000000001,79.66,99.77,12,0,0,19349.77,8.27749999999999,낮음
2022-09-03,금산군,86.26222222222222,79.83,92.45,9,0,0,5557.2,13.73777777777778,낮음
2022-09-03,논산시,79.71384615384615,72.44,97.92,26,0,0,38123.2,20.28615384615385,낮음
2022-09-03,당진시,77.842,48.27,90.94,10,0,0,5581.7,22.158,낮음
2022-09-03,보령시,85.09166666666667,70.67,99.44,30,0,0,30028.8,14.908333333333331,낮음
2022-09-03,부여군,85.767,82.67,90.86,10,0,0,20966.399999999998,14.233000000000004,낮음
2022-09-03,서산시,84.3029411764706,0.0,100.0,17,1,1,29876.73,15.697058823529403,낮음
