date,sigungu,drought_stage_score,avg_reservoir_rate_from_drought,avg_normal_rate,avg_normal_ratio,normal_ratio_deficit_score,avg_rainfall,record_count,reservoir_rate_risk_from_drought,weather_drought_risk_score,weather_drought_level
2023-10-29,서천군,0,85.9,69.1,124.3,0.0,,1,14.099999999999994,4.699999999999998,낮음
2023-10-29,아산시,0,93.3,80.4,116.1,0.0,,1,6.700000000000003,2.2333333333333343,낮음
2023-10-29,예산군,0,60.0,67.0,89.5,10.5,,1,40.0,16.833333333333332,낮음
2023-10-29,천안시,0,93.8,77.4,121.3,0.0,,1,6.200000000000003,2.0666666666666678,낮음
2023-10-29,청양군,0,96.2,76.2,126.2,0.0,,1,3.799999999999997,1.2666666666666657,낮음
2023-10-29,태안군,0,91.6,82.2,111.3,0.0,,1,8.400000000000006,2.800000000000002,낮음
2023-10-29,홍성군,0,80.0,70.5,113.5,0.0,,1,20.0,6.666666666666667,낮음
2023-10-30,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-10-30,공주시,0,87.8,66.4,132.3,0.0,,1,12.200000000000003,4.066666666666667,낮음
2023-10-30,금산군,0,93.3,68.1,137.0,0.0,,1,6.700000000000003,2.2333333333333343,낮음
2023-10-30,논산시,0,81.4,67.7,120.2,0.0,,1,18.599999999999994,6.199999999999998,낮음
2023-10-30,당진시,0,77.3,76.4,101.1,0.0,,1,22.700000000000003,7.566666666666667,낮음
2023-10-30,보령시,0,81.0,72.5,111.8,0.0,,1,19.0,6.333333333333333,낮음
2023-10-30,부여군,0,91.1,70.0,130.1,0.0,,1,8.900000000000006,2.9666666666666686,낮음
2023-10-30,서산시,0,83.4,76.5,109.1,0.0,,1,16.599999999999994,5.533333333333331,낮음
2023-10-30,서천군,0,86.1,69.2,124.5,0.0,,1,13.900000000000006,4.6333333333333355,낮음
2023-10-30,아산시,0,93.8,80.4,116.6,0.0,,1,6.200000000000003,2.0666666666666678,낮음
2023-10-30,예산군,0,57.8,67.1,86.3,13.700000000000003,,1,42.2,18.633333333333336,낮음
2023-10-30,천안시,0,93.7,77.4,121.1,0.0,,1,6.299999999999997,2.099999999999999,낮음
2023-10-30,청양군,0,96.4,76.2,126.4,0.0,,1,3.5999999999999943,1.1999999999999982,낮음
2023-10-30,태안군,0,91.4,82.2,111.2,0.0,,1,8.599999999999994,2.866666666666665,낮음
2023-10-30,홍성군,0,80.3,70.5,113.8,0.0,,1,19.700000000000003,6.566666666666667,낮음
2023-10-31,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-10-31,공주시,0,87.9,65.9,133.4,0.0,,1,12.099999999999994,4.033333333333331,낮음
2023-10-31,금산군,0,93.4,67.9,137.5,0.0,,1,6.599999999999994,2.199999999999998,낮음
2023-10-31,논산시,0,81.2,67.6,120.1,0.0,,1,18.799999999999997,6.266666666666666,낮음
2023-10-31,당진시,0,77.7,76.5,101.6,0.0,,1,22.299999999999997,7.433333333333333,낮음
2023-10-31,보령시,0,81.1,72.2,112.4,0.0,,1,18.900000000000006,6.300000000000002,낮음
2023-10-31,부여군,0,91.3,69.5,131.4,0.0,,1,8.700000000000003,2.900000000000001,낮음
2023-10-31,서산시,0,83.3,76.2,109.4,0.0,,1,16.700000000000003,5.566666666666667,낮음
2023-10-31,서천군,0,86.2,69.0,124.8,0.0,,1,13.799999999999997,4.599999999999999,낮음
2023-10-31,아산시,0,93.9,80.0,117.5,0.0,,1,6.099999999999994,2.0333333333333314,낮음
2023-10-31,예산군,0,58.3,66.8,87.2,12.799999999999997,,1,41.7,18.166666666666668,낮음
2023-10-31,천안시,0,93.7,77.5,120.8,0.0,,1,6.299999999999997,2.099999999999999,낮음
2023-10-31,청양군,0,96.4,75.7,127.3,0.0,,1,3.5999999999999943,1.1999999999999982,낮음
2023-10-31,태안군,0,91.0,82.0,111.0,0.0,,1,9.0,3.0,낮음
2023-10-31,홍성군,0,80.4,69.9,115.1,0.0,,1,19.599999999999994,6.533333333333331,낮음
2023-11-01,계룡시,0,93.0,100.0,93.0,7.0,,2,7.0,4.666666666666667,낮음
2023-11-01,공주시,0,87.9,66.0,133.1,0.0,,2,12.099999999999994,4.033333333333331,낮음
2023-11-01,금산군,0,93.5,68.0,137.5,0.0,,2,6.5,2.1666666666666665,낮음
2023-11-01,논산시,0,81.2,67.8,119.8,0.0,,2,18.799999999999997,6.266666666666666,낮음
2023-11-01,당진시,0,78.1,76.5,102.1,0.0,,2,21.900000000000006,7.300000000000002,낮음
2023-11-01,보령시,0,81.2,72.3,112.4,0.0,,2,18.799999999999997,6.266666666666666,낮음
2023-11-01,부여군,0,91.4,69.6,131.4,0.0,,2,8.599999999999994,2.866666666666665,낮음
2023-11-01,서산시,0,83.4,76.2,109.3,0.0,,2,16.599999999999994,5.533333333333331,낮음
2023-11-01,서천군,0,86.3,69.2,124.7,0.0,,2,13.700000000000003,4.566666666666667,낮음
2023-11-01,아산시,0,94.0,80.0,117.5,0.0,,2,6.0,2.0,낮음
2023-11-01,예산군,0,58.6,67.1,87.3,12.700000000000003,,2,41.4,18.033333333333335,낮음
2023-11-01,천안시,0,93.7,77.6,120.8,0.0,,2,6.299999999999997,2.099999999999999,낮음
2023-11-01,청양군,0,96.3,75.8,127.1,0.0,,2,3.700000000000003,1.2333333333333343,낮음
2023-11-01,태안군,0,90.9,82.0,110.8,0.0,,2,9.099999999999994,3.0333333333333314,낮음
2023-11-01,홍성군,0,80.5,69.9,115.1,0.0,,2,19.5,6.5,낮음
2023-11-02,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-02,공주시,0,88.0,66.2,133.0,0.0,,1,12.0,4.0,낮음
2023-11-02,금산군,0,93.6,68.0,137.6,0.0,,1,6.400000000000006,2.133333333333335,낮음
2023-11-02,논산시,0,81.6,68.1,119.8,0.0,,1,18.400000000000006,6.1333333333333355,낮음
2023-11-02,당진시,0,78.5,76.4,102.7,0.0,,1,21.5,7.166666666666667,낮음
2023-11-02,보령시,0,81.3,72.4,112.4,0.0,,1,18.700000000000003,6.233333333333334,낮음
2023-11-02,부여군,0,91.6,69.7,131.4,0.0,,1,8.400000000000006,2.800000000000002,낮음
2023-11-02,서산시,0,83.3,76.3,109.2,0.0,,1,16.700000000000003,5.566666666666667,낮음
2023-11-02,서천군,0,86.5,69.4,124.7,0.0,,1,13.5,4.5,낮음
2023-11-02,아산시,0,94.1,80.0,117.6,0.0,,1,5.900000000000006,1.9666666666666686,낮음
2023-11-02,예산군,0,59.1,67.4,87.7,12.299999999999997,,1,40.9,17.73333333333333,낮음
2023-11-02,천안시,0,93.7,77.7,120.7,0.0,,1,6.299999999999997,2.099999999999999,낮음
2023-11-02,청양군,0,96.3,75.8,127.0,0.0,,1,3.700000000000003,1.2333333333333343,낮음
2023-11-02,태안군,0,90.4,82.0,110.2,0.0,,1,9.599999999999994,3.199999999999998,낮음
2023-11-02,홍성군,0,80.6,69.9,115.3,0.0,,1,19.400000000000006,6.466666666666669,낮음
2023-11-03,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-03,공주시,0,88.1,68.4,128.8,0.0,,1,11.900000000000006,3.9666666666666686,낮음
2023-11-03,금산군,0,93.6,68.5,136.5,0.0,,1,6.400000000000006,2.133333333333335,낮음
2023-11-03,논산시,0,81.6,69.3,117.8,0.0,,1,18.400000000000006,6.1333333333333355,낮음
2023-11-03,당진시,0,78.7,76.0,103.5,0.0,,1,21.299999999999997,7.099999999999999,낮음
2023-11-03,보령시,0,81.6,74.0,110.2,0.0,,1,18.400000000000006,6.1333333333333355,낮음
2023-11-03,부여군,0,91.7,72.1,127.2,0.0,,1,8.299999999999997,2.7666666666666657,낮음
2023-11-03,서산시,0,83.3,77.6,107.3,0.0,,1,16.700000000000003,5.566666666666667,낮음
2023-11-03,서천군,0,86.7,70.4,123.1,0.0,,1,13.299999999999997,4.433333333333333,낮음
2023-11-03,아산시,0,94.2,81.7,115.3,0.0,,1,5.799999999999997,1.9333333333333325,낮음
2023-11-03,예산군,0,59.4,69.4,85.6,14.400000000000006,,1,40.6,18.333333333333336,낮음
2023-11-03,천안시,0,93.6,77.5,120.8,0.0,,1,6.400000000000006,2.133333333333335,낮음
2023-11-03,청양군,0,96.4,77.8,124.0,0.0,,1,3.5999999999999943,1.1999999999999982,낮음
2023-11-03,태안군,0,90.1,82.8,108.9,0.0,,1,9.900000000000006,3.300000000000002,낮음
2023-11-03,홍성군,0,80.4,72.1,111.6,0.0,,1,19.599999999999994,6.533333333333331,낮음
2023-11-04,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-04,공주시,0,88.1,67.2,131.1,0.0,,1,11.900000000000006,3.9666666666666686,낮음
2023-11-04,금산군,0,93.6,68.2,137.1,0.0,,1,6.400000000000006,2.133333333333335,낮음
2023-11-04,논산시,0,81.6,68.8,118.6,0.0,,1,18.400000000000006,6.1333333333333355,낮음
2023-11-04,당진시,0,78.7,76.1,103.4,0.0,,1,21.299999999999997,7.099999999999999,낮음
2023-11-04,보령시,0,81.6,73.0,111.7,0.0,,1,18.400000000000006,6.1333333333333355,낮음
2023-11-04,부여군,0,91.7,70.5,130.1,0.0,,1,8.299999999999997,2.7666666666666657,낮음
2023-11-04,서산시,0,83.3,76.8,108.5,0.0,,1,16.700000000000003,5.566666666666667,낮음
2023-11-04,서천군,0,86.7,70.0,123.8,0.0,,1,13.299999999999997,4.433333333333333,낮음
2023-11-04,아산시,0,94.2,80.6,117.0,0.0,,1,5.799999999999997,1.9333333333333325,낮음
2023-11-04,예산군,0,59.4,68.5,86.8,13.200000000000003,,1,40.6,17.933333333333334,낮음
2023-11-04,천안시,0,93.6,77.7,120.5,0.0,,1,6.400000000000006,2.133333333333335,낮음
2023-11-04,청양군,0,96.4,76.5,126.1,0.0,,1,3.5999999999999943,1.1999999999999982,낮음
2023-11-04,태안군,0,90.1,82.3,109.5,0.0,,1,9.900000000000006,3.300000000000002,낮음
2023-11-04,홍성군,0,80.4,70.6,114.0,0.0,,1,19.599999999999994,6.533333333333331,낮음
2023-11-05,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-05,공주시,0,88.1,67.3,130.8,0.0,,1,11.900000000000006,3.9666666666666686,낮음
2023-11-05,금산군,0,93.6,68.3,137.1,0.0,,1,6.400000000000006,2.133333333333335,낮음
2023-11-05,논산시,0,81.6,68.9,118.3,0.0,,1,18.400000000000006,6.1333333333333355,낮음
2023-11-05,당진시,0,78.7,75.9,103.6,0.0,,1,21.299999999999997,7.099999999999999,낮음
2023-11-05,보령시,0,81.6,73.1,111.5,0.0,,1,18.400000000000006,6.1333333333333355,낮음
2023-11-05,부여군,0,91.7,70.5,130.0,0.0,,1,8.299999999999997,2.7666666666666657,낮음
2023-11-05,서산시,0,83.3,76.8,108.4,0.0,,1,16.700000000000003,5.566666666666667,낮음
2023-11-05,서천군,0,86.7,70.2,123.5,0.0,,1,13.299999999999997,4.433333333333333,낮음
2023-11-05,아산시,0,94.2,80.6,116.9,0.0,,1,5.799999999999997,1.9333333333333325,낮음
2023-11-05,예산군,0,59.4,68.8,86.4,13.599999999999994,,1,40.6,18.066666666666666,낮음
2023-11-05,천안시,0,93.6,77.8,120.3,0.0,,1,6.400000000000006,2.133333333333335,낮음
2023-11-05,청양군,0,96.4,76.5,126.0,0.0,,1,3.5999999999999943,1.1999999999999982,낮음
2023-11-05,태안군,0,90.1,82.3,109.4,0.0,,1,9.900000000000006,3.300000000000002,낮음
2023-11-05,홍성군,0,80.4,70.6,113.9,0.0,,1,19.599999999999994,6.533333333333331,낮음
2023-11-06,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-06,공주시,0,88.6,67.4,131.3,0.0,,1,11.400000000000006,3.800000000000002,낮음
2023-11-06,금산군,0,93.9,68.3,137.5,0.0,,1,6.099999999999994,2.0333333333333314,낮음
2023-11-06,논산시,0,82.4,69.2,119.1,0.0,,1,17.599999999999994,5.8666666666666645,낮음
2023-11-06,당진시,0,86.6,76.1,113.8,0.0,,1,13.400000000000006,4.466666666666669,낮음
2023-11-06,보령시,0,81.6,73.3,111.3,0.0,,1,18.400000000000006,6.1333333333333355,낮음
2023-11-06,부여군,0,93.2,70.7,131.8,0.0,,1,6.799999999999997,2.2666666666666657,낮음
2023-11-06,서산시,0,89.0,77.1,115.4,0.0,,1,11.0,3.6666666666666665,낮음
2023-11-06,서천군,0,88.3,70.4,125.4,0.0,,1,11.700000000000003,3.900000000000001,낮음
2023-11-06,아산시,0,96.2,80.7,119.2,0.0,,1,3.799999999999997,1.2666666666666657,낮음
2023-11-06,예산군,0,62.0,69.3,89.5,10.5,,1,38.0,16.166666666666668,낮음
2023-11-06,천안시,0,94.6,78.0,121.4,0.0,,1,5.400000000000006,1.8000000000000018,낮음
2023-11-06,청양군,0,96.8,76.6,126.3,0.0,,1,3.200000000000003,1.0666666666666675,낮음
2023-11-06,태안군,0,93.1,82.5,112.8,0.0,,1,6.900000000000006,2.300000000000002,낮음
2023-11-06,홍성군,0,82.6,70.7,116.8,0.0,,1,17.400000000000006,5.800000000000002,낮음
2023-11-07,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-07,공주시,0,88.4,67.6,130.8,0.0,,1,11.599999999999994,3.866666666666665,낮음
2023-11-07,금산군,0,94.0,68.3,137.6,0.0,,1,6.0,2.0,낮음
2023-11-07,논산시,0,82.8,69.5,119.2,0.0,,1,17.200000000000003,5.733333333333334,낮음
2023-11-07,당진시,0,83.3,76.0,109.5,0.0,,1,16.700000000000003,5.566666666666667,낮음
2023-11-07,보령시,0,83.7,73.5,113.8,0.0,,1,16.299999999999997,5.433333333333333,낮음
2023-11-07,부여군,0,93.4,70.9,131.7,0.0,,1,6.599999999999994,2.199999999999998,낮음
2023-11-07,서산시,0,88.2,77.2,114.3,0.0,,1,11.799999999999997,3.9333333333333322,낮음
2023-11-07,서천군,0,88.4,70.7,125.0,0.0,,1,11.599999999999994,3.866666666666665,낮음
2023-11-07,아산시,0,96.7,80.8,119.7,0.0,,1,3.299999999999997,1.099999999999999,낮음
2023-11-07,예산군,0,57.5,69.5,82.7,17.299999999999997,,1,42.5,19.933333333333334,낮음
2023-11-07,천안시,0,94.7,78.1,121.3,0.0,,1,5.299999999999997,1.7666666666666657,낮음
2023-11-07,청양군,0,96.9,76.7,126.3,0.0,,1,3.0999999999999943,1.0333333333333314,낮음
2023-11-07,태안군,0,92.7,82.7,112.2,0.0,,1,7.299999999999997,2.4333333333333322,낮음
2023-11-07,홍성군,0,82.7,70.9,116.5,0.0,,1,17.299999999999997,5.766666666666666,낮음
2023-11-08,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-08,공주시,0,88.4,67.8,130.4,0.0,,1,11.599999999999994,3.866666666666665,낮음
2023-11-08,금산군,0,94.0,68.3,137.7,0.0,,1,6.0,2.0,낮음
2023-11-08,논산시,0,83.5,69.8,119.7,0.0,,1,16.5,5.5,낮음
2023-11-08,당진시,0,81.6,76.1,107.2,0.0,,1,18.400000000000006,6.1333333333333355,낮음
2023-11-08,보령시,0,84.1,73.8,113.9,0.0,,1,15.900000000000006,5.300000000000002,낮음
2023-11-08,부여군,0,93.5,71.1,131.6,0.0,,1,6.5,2.1666666666666665,낮음
2023-11-08,서산시,0,86.3,77.2,111.8,0.0,,1,13.700000000000003,4.566666666666667,낮음
2023-11-08,서천군,0,88.5,70.9,124.8,0.0,,1,11.5,3.8333333333333335,낮음
2023-11-08,아산시,0,96.9,80.9,119.7,0.0,,1,3.0999999999999943,1.0333333333333314,낮음
2023-11-08,예산군,0,58.2,69.9,83.2,16.799999999999997,,1,41.8,19.53333333333333,낮음
2023-11-08,천안시,0,94.5,78.2,120.8,0.0,,1,5.5,1.8333333333333333,낮음
2023-11-08,청양군,0,97.0,76.8,126.3,0.0,,1,3.0,1.0,낮음
2023-11-08,태안군,0,92.4,82.8,111.5,0.0,,1,7.599999999999994,2.5333333333333314,낮음
2023-11-08,홍성군,0,82.3,71.2,115.7,0.0,,1,17.700000000000003,5.900000000000001,낮음
2023-11-09,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-09,공주시,0,88.2,67.9,129.9,0.0,,1,11.799999999999997,3.9333333333333322,낮음
2023-11-09,금산군,0,94.1,68.3,137.7,0.0,,1,5.900000000000006,1.9666666666666686,낮음
2023-11-09,논산시,0,83.7,70.0,119.6,0.0,,1,16.299999999999997,5.433333333333333,낮음
2023-11-09,당진시,0,80.5,76.2,105.6,0.0,,1,19.5,6.5,낮음
2023-11-09,보령시,0,84.2,74.1,113.6,0.0,,1,15.799999999999997,5.266666666666666,낮음
2023-11-09,부여군,0,93.8,71.3,131.5,0.0,,1,6.200000000000003,2.0666666666666678,낮음
2023-11-09,서산시,0,86.0,77.4,111.2,0.0,,1,14.0,4.666666666666667,낮음
2023-11-09,서천군,0,88.6,71.2,124.5,0.0,,1,11.400000000000006,3.800000000000002,낮음
2023-11-09,아산시,0,96.8,81.0,119.5,0.0,,1,3.200000000000003,1.0666666666666675,낮음
2023-11-09,예산군,0,58.5,70.3,83.2,16.799999999999997,,1,41.5,19.433333333333334,낮음
2023-11-09,천안시,0,94.4,78.3,120.5,0.0,,1,5.599999999999994,1.8666666666666647,낮음
2023-11-09,청양군,0,97.0,76.9,126.2,0.0,,1,3.0,1.0,낮음
2023-11-09,태안군,0,92.1,83.0,110.9,0.0,,1,7.900000000000006,2.633333333333335,낮음
2023-11-09,홍성군,0,82.4,71.5,115.2,0.0,,1,17.599999999999994,5.8666666666666645,낮음
2023-11-10,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-10,공주시,0,88.2,68.1,129.6,0.0,,1,11.799999999999997,3.9333333333333322,낮음
2023-11-10,금산군,0,94.2,68.4,137.7,0.0,,1,5.799999999999997,1.9333333333333325,낮음
2023-11-10,논산시,0,84.5,70.3,120.2,0.0,,1,15.5,5.166666666666667,낮음
2023-11-10,당진시,0,80.6,76.3,105.6,0.0,,1,19.400000000000006,6.466666666666669,낮음
2023-11-10,보령시,0,84.4,74.4,113.5,0.0,,1,15.599999999999994,5.199999999999998,낮음
2023-11-10,부여군,0,94.1,71.5,131.6,0.0,,1,5.900000000000006,1.9666666666666686,낮음
2023-11-10,서산시,0,85.4,77.5,110.2,0.0,,1,14.599999999999994,4.8666666666666645,낮음
2023-11-10,서천군,0,89.1,71.5,124.7,0.0,,1,10.900000000000006,3.633333333333335,낮음
2023-11-10,아산시,0,97.1,81.1,119.6,0.0,,1,2.9000000000000057,0.9666666666666686,낮음
2023-11-10,예산군,0,59.2,70.7,83.7,16.299999999999997,,1,40.8,19.03333333333333,낮음
2023-11-10,천안시,0,94.8,78.5,120.9,0.0,,1,5.200000000000003,1.7333333333333343,낮음
2023-11-10,청양군,0,96.8,77.0,125.8,0.0,,1,3.200000000000003,1.0666666666666675,낮음
2023-11-10,태안군,0,92.0,83.2,110.6,0.0,,1,8.0,2.6666666666666665,낮음
2023-11-10,홍성군,0,82.4,71.9,114.6,0.0,,1,17.599999999999994,5.8666666666666645,낮음
2023-11-11,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-11,공주시,0,88.2,68.2,129.4,0.0,,1,11.799999999999997,3.9333333333333322,낮음
2023-11-11,금산군,0,94.2,68.4,137.7,0.0,,1,5.799999999999997,1.9333333333333325,낮음
2023-11-11,논산시,0,84.5,70.5,119.8,0.0,,1,15.5,5.166666666666667,낮음
2023-11-11,당진시,0,80.6,76.4,105.6,0.0,,1,19.400000000000006,6.466666666666669,낮음
2023-11-11,보령시,0,84.4,74.5,113.3,0.0,,1,15.599999999999994,5.199999999999998,낮음
2023-11-11,부여군,0,94.1,71.6,131.4,0.0,,1,5.900000000000006,1.9666666666666686,낮음
2023-11-11,서산시,0,85.4,77.6,110.1,0.0,,1,14.599999999999994,4.8666666666666645,낮음
2023-11-11,서천군,0,89.1,71.7,124.2,0.0,,1,10.900000000000006,3.633333333333335,낮음
2023-11-11,아산시,0,97.1,81.2,119.5,0.0,,1,2.9000000000000057,0.9666666666666686,낮음
2023-11-11,예산군,0,59.2,71.1,83.3,16.700000000000003,,1,40.8,19.166666666666668,낮음
2023-11-11,천안시,0,94.8,78.6,120.7,0.0,,1,5.200000000000003,1.7333333333333343,낮음
2023-11-11,청양군,0,96.8,77.1,125.6,0.0,,1,3.200000000000003,1.0666666666666675,낮음
2023-11-11,태안군,0,92.0,83.3,110.4,0.0,,1,8.0,2.6666666666666665,낮음
2023-11-11,홍성군,0,82.4,72.1,114.3,0.0,,1,17.599999999999994,5.8666666666666645,낮음
2023-11-12,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-12,공주시,0,88.2,68.3,129.2,0.0,,1,11.799999999999997,3.9333333333333322,낮음
2023-11-12,금산군,0,94.2,68.4,137.7,0.0,,1,5.799999999999997,1.9333333333333325,낮음
2023-11-12,논산시,0,84.5,70.7,119.5,0.0,,1,15.5,5.166666666666667,낮음
2023-11-12,당진시,0,80.6,76.4,105.5,0.0,,1,19.400000000000006,6.466666666666669,낮음
2023-11-12,보령시,0,84.4,74.6,113.1,0.0,,1,15.599999999999994,5.199999999999998,낮음
2023-11-12,부여군,0,94.1,71.7,131.2,0.0,,1,5.900000000000006,1.9666666666666686,낮음
2023-11-12,서산시,0,85.4,77.7,109.9,0.0,,1,14.599999999999994,4.8666666666666645,낮음
2023-11-12,서천군,0,89.1,71.9,123.9,0.0,,1,10.900000000000006,3.633333333333335,낮음
2023-11-12,아산시,0,97.1,81.4,119.3,0.0,,1,2.9000000000000057,0.9666666666666686,낮음
2023-11-12,예산군,0,59.2,71.4,82.9,17.099999999999994,,1,40.8,19.299999999999997,낮음
2023-11-12,천안시,0,94.8,78.6,120.6,0.0,,1,5.200000000000003,1.7333333333333343,낮음
2023-11-12,청양군,0,96.8,77.2,125.5,0.0,,1,3.200000000000003,1.0666666666666675,낮음
2023-11-12,태안군,0,92.0,83.4,110.3,0.0,,1,8.0,2.6666666666666665,낮음
2023-11-12,홍성군,0,82.4,72.3,113.9,0.0,,1,17.599999999999994,5.8666666666666645,낮음
2023-11-13,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-13,공주시,0,88.9,68.4,130.0,0.0,,1,11.099999999999994,3.699999999999998,낮음
2023-11-13,금산군,0,94.3,68.4,137.7,0.0,,1,5.700000000000003,1.900000000000001,낮음
2023-11-13,논산시,0,86.6,70.9,122.1,0.0,,1,13.400000000000006,4.466666666666669,낮음
2023-11-13,당진시,0,80.9,76.4,105.9,0.0,,1,19.099999999999994,6.3666666666666645,낮음
2023-11-13,보령시,0,84.9,74.8,113.6,0.0,,1,15.099999999999994,5.033333333333331,낮음
2023-11-13,부여군,0,94.6,71.7,132.0,0.0,,1,5.400000000000006,1.8000000000000018,낮음
2023-11-13,서산시,0,84.3,77.8,108.4,0.0,,1,15.700000000000003,5.233333333333334,낮음
2023-11-13,서천군,0,89.4,72.1,124.0,0.0,,1,10.599999999999994,3.5333333333333314,낮음
2023-11-13,아산시,0,97.3,81.5,119.4,0.0,,1,2.700000000000003,0.9000000000000009,낮음
2023-11-13,예산군,0,60.6,71.8,84.4,15.599999999999994,,1,39.4,18.333333333333332,낮음
2023-11-13,천안시,0,94.5,78.7,120.1,0.0,,1,5.5,1.8333333333333333,낮음
2023-11-13,청양군,0,97.0,77.2,125.6,0.0,,1,3.0,1.0,낮음
2023-11-13,태안군,0,91.7,83.5,109.8,0.0,,1,8.299999999999997,2.7666666666666657,낮음
2023-11-13,홍성군,0,82.6,72.5,113.9,0.0,,1,17.400000000000006,5.800000000000002,낮음
2023-11-14,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-14,공주시,0,89.1,68.5,130.0,0.0,,1,10.900000000000006,3.633333333333335,낮음
2023-11-14,금산군,0,94.3,68.5,137.7,0.0,,1,5.700000000000003,1.900000000000001,낮음
2023-11-14,논산시,0,86.7,71.1,122.0,0.0,,1,13.299999999999997,4.433333333333333,낮음
2023-11-14,당진시,0,81.6,76.8,106.3,0.0,,1,18.400000000000006,6.1333333333333355,낮음
2023-11-14,보령시,0,84.9,74.9,113.4,0.0,,1,15.099999999999994,5.033333333333331,낮음
2023-11-14,부여군,0,94.6,71.7,132.0,0.0,,1,5.400000000000006,1.8000000000000018,낮음
2023-11-14,서산시,0,84.2,78.0,108.0,0.0,,1,15.799999999999997,5.266666666666666,낮음
2023-11-14,서천군,0,89.5,72.3,123.9,0.0,,1,10.5,3.5,낮음
2023-11-14,아산시,0,97.5,81.6,119.4,0.0,,1,2.5,0.8333333333333334,낮음
2023-11-14,예산군,0,60.9,72.1,84.4,15.599999999999994,,1,39.1,18.23333333333333,낮음
2023-11-14,천안시,0,94.5,78.8,119.9,0.0,,1,5.5,1.8333333333333333,낮음
2023-11-14,청양군,0,97.1,77.3,125.6,0.0,,1,2.9000000000000057,0.9666666666666686,낮음
2023-11-14,태안군,0,91.4,83.5,109.4,0.0,,1,8.599999999999994,2.866666666666665,낮음
2023-11-14,홍성군,0,82.7,72.6,113.8,0.0,,1,17.299999999999997,5.766666666666666,낮음
2023-11-15,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-15,공주시,0,89.2,68.6,130.0,0.0,,1,10.799999999999997,3.599999999999999,낮음
2023-11-15,금산군,0,94.3,68.5,137.7,0.0,,1,5.700000000000003,1.900000000000001,낮음
2023-11-15,논산시,0,87.1,71.2,122.3,0.0,,1,12.900000000000006,4.300000000000002,낮음
2023-11-15,당진시,0,81.6,76.8,106.2,0.0,,1,18.400000000000006,6.1333333333333355,낮음
2023-11-15,보령시,0,85.3,75.0,113.6,0.0,,1,14.700000000000003,4.900000000000001,낮음
2023-11-15,부여군,0,94.7,71.8,131.9,0.0,,1,5.299999999999997,1.7666666666666657,낮음
2023-11-15,서산시,0,83.7,78.1,107.1,0.0,,1,16.299999999999997,5.433333333333333,낮음
2023-11-15,서천군,0,89.6,72.5,123.6,0.0,,1,10.400000000000006,3.4666666666666686,낮음
2023-11-15,아산시,0,97.3,81.8,119.0,0.0,,1,2.700000000000003,0.9000000000000009,낮음
2023-11-15,예산군,0,61.2,72.4,84.5,15.5,,1,38.8,18.099999999999998,낮음
2023-11-15,천안시,0,94.6,78.9,120.0,0.0,,1,5.400000000000006,1.8000000000000018,낮음
2023-11-15,청양군,0,97.2,77.3,125.6,0.0,,1,2.799999999999997,0.9333333333333323,낮음
2023-11-15,태안군,0,91.1,83.6,109.0,0.0,,1,8.900000000000006,2.9666666666666686,낮음
2023-11-15,홍성군,0,82.8,72.8,113.7,0.0,,1,17.200000000000003,5.733333333333334,낮음
2023-11-16,계룡시,0,93.0,100.0,93.0,7.0,,1,7.0,4.666666666666667,낮음
2023-11-16,공주시,0,89.4,68.8,130.0,0.0,,1,10.599999999999994,3.5333333333333314,낮음
2023-11-16,금산군,0,94.4,68.5,137.7,0.0,,1,5.599999999999994,1.8666666666666647,낮음
2023-11-16,논산시,0,87.1,71.3,122.2,0.0,,1,12.900000000000006,4.300000000000002,낮음
2023-11-16,당진시,0,82.0,76.9,106.6,0.0,,1,18.0,6.0,낮음
2023-11-16,보령시,0,86.3,75.1,114.8,0.0,,1,13.700000000000003,4.566666666666667,낮음
2023-11-16,부여군,0,94.8,71.9,131.9,0.0,,1,5.200000000000003,1.7333333333333343,낮음
