sigungu,facility_priority_rank,facility_priority_level,facility_name,address,benefit_area,effective_capacity,total_capacity,basin_area,full_water_area,reservoir_latest_date,sigungu_avg_reservoir_rate,sigungu_min_reservoir_rate,sigungu_reservoir_risk_score,sigungu_final_water_risk_score,sigungu_final_water_risk_level,benefit_area_rank_score,effective_capacity_rank_score,total_capacity_rank_score,facility_scale_score,inspection_priority_score,facility_priority_reason,reservoir_status_note,source_file
당진시,9,하,당산,충청남도 당진시 송산면 당산리,30.0,37.0,37.0,170.0,5.0,2025-12-31,68.91666666666667,0.1,31.08333333333333,41.018313990061024,주의,27.77777777777778,0.0,0.0,12.5,19.93333333333333,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
당진시,10,하,온동,충청남도 당진시 고대면 당진포리,23.0,86.2,86.2,150.0,9.8,2025-12-31,68.91666666666667,0.1,31.08333333333333,41.018313990061024,주의,0.0,22.22222222222222,11.11111111111111,10.0,18.43333333333333,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,1,상,청천,충청남도 보령시 죽정동,2638.0,20753.1,20800.0,7010.0,265.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,100.0,100.0,100.0,100.0,65.14666666666666,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,2,상,성연,충청남도 보령시 청소면 성연리,276.0,1789.0,1789.0,750.0,25.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,96.7741935483871,96.7741935483871,96.7741935483871,96.7741935483871,63.21118279569892,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,3,상,옥서,충청남도 보령시 남포면 옥서리,226.0,1350.0,1420.0,800.0,29.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,93.54838709677419,93.54838709677419,93.54838709677419,93.5483870967742,61.27569892473119,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,4,상,내현,충청남도 보령시 청라면 내현리,130.4,758.4,834.2,260.0,13.29,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,87.09677419354838,87.09677419354838,87.09677419354838,87.09677419354838,57.4047311827957,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,5,상,옥계,충청남도 보령시 청라면 옥계리,115.0,829.0,904.0,220.0,10.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,80.64516129032258,90.32258064516128,90.32258064516128,85.96774193548386,56.72731182795698,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,6,상,장전,충청남도 보령시 청라면 장현리,135.0,707.0,744.0,436.0,11.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,90.32258064516128,80.64516129032258,80.64516129032258,84.99999999999999,56.14666666666666,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,7,상,내현,충청남도 보령시 청라면 음현리,130.0,758.0,834.0,260.0,13.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,83.87096774193549,83.87096774193549,83.87096774193549,83.87096774193549,55.46924731182796,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,8,중,진죽,충청남도 보령시 청소면 진죽리,101.3,654.0,688.0,557.0,45.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,77.41935483870968,77.41935483870968,77.41935483870968,77.41935483870968,51.59827956989247,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,9,중,월티,충청남도 보령시 청라면 나원리,98.2,496.0,522.0,351.0,8.69,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,74.19354838709677,74.19354838709677,74.19354838709677,74.19354838709677,49.662795698924725,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,10,중,수부,충청남도 보령시 웅천읍 수부리,98.0,317.0,334.0,218.0,10.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,70.96774193548387,67.74193548387096,67.74193548387096,69.19354838709677,46.662795698924725,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,11,중,신구,충청남도 보령시 주산면 신구리,75.0,404.0,411.0,257.0,10.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,64.51612903225806,70.96774193548387,70.96774193548387,68.06451612903226,45.98537634408602,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,12,중,구수,충청남도 보령시 주포면 마강리,80.0,228.0,230.1,169.0,10.4,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,67.74193548387096,58.06451612903226,58.06451612903226,62.41935483870968,42.59827956989247,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,13,중,황룡,충청남도 보령시 청라면 황룡리,52.0,267.0,285.0,135.0,4.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,56.451612903225815,64.51612903225806,64.51612903225806,60.88709677419355,41.67892473118279,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,14,중,황룡,충청남도 보령시 청라면 장현리,52.0,266.5,284.5,135.0,3.5,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,56.451612903225815,61.29032258064516,61.29032258064516,59.112903225806456,40.61440860215053,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,15,하,용제,충청남도 보령시 주산면 야룡리,50.1,195.0,205.0,188.0,8.8,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,48.38709677419355,54.83870967741935,54.83870967741935,51.935483870967744,36.30795698924731,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,16,하,수지,충청남도 보령시 주포면 연지리,51.1,160.0,168.9,114.0,6.3,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,51.61290322580645,43.54838709677419,45.16129032258064,47.5,33.64666666666666,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,17,하,죽림,충청남도 보령시 청소면 죽림리,43.0,168.0,177.1,163.0,4.3,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,45.16129032258064,48.38709677419355,48.38709677419355,46.93548387096774,33.3079569892473,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,18,하,평리,충청남도 보령시 웅천읍 평리,26.4,187.0,189.1,141.0,2.92,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,38.70967741935484,51.61290322580645,51.61290322580645,45.806451612903224,32.6305376344086,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,19,하,해창,충청남도 보령시 주교면 관창리,60.0,96.0,96.0,19.0,5.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,61.29032258064516,32.25806451612903,32.25806451612903,45.322580645161295,32.340215053763444,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,20,하,신송,충청남도 보령시 청소면 신송리,41.0,123.0,123.0,36.0,6.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,41.935483870967744,38.70967741935484,38.70967741935484,40.16129032258065,29.243440860215053,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,21,하,의평,충청남도 보령시 청라면 의평리,26.0,160.0,168.0,165.0,4.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,33.87096774193548,43.54838709677419,41.935483870967744,38.87096774193548,28.469247311827953,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,22,하,유곡,충청남도 보령시 주산면 유곡리,18.0,110.0,110.0,108.0,5.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,22.58064516129032,35.483870967741936,35.483870967741936,29.677419354838708,22.95311827956989,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,23,하,양기1,충청남도 보령시 남포면 양기리,25.0,67.0,70.4,85.0,2.56,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,29.03225806451613,29.03225806451613,29.03225806451613,29.03225806451613,22.566021505376344,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,24,하,장곡,충청남도 보령시 청소면 장곡리,17.3,50.0,58.4,360.0,4.7,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,19.35483870967742,22.58064516129032,22.58064516129032,21.129032258064516,17.824086021505373,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,25,하,은포,충청남도 보령시 주교면 은포리,13.3,64.1,64.1,191.0,4.8,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,12.903225806451612,25.806451612903224,25.806451612903224,20.0,17.146666666666665,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,26,하,삼곡1,충청남도 보령시 주산면 삼곡리,26.0,8.0,8.0,61.0,1.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,33.87096774193548,6.451612903225806,6.451612903225806,18.79032258064516,16.42086021505376,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,27,하,구,충청남도 보령시 웅천읍 수부리,17.0,43.0,45.0,109.0,1.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,16.129032258064516,19.35483870967742,19.35483870967742,17.903225806451612,15.888602150537631,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,28,하,삼곡2,충청남도 보령시 주산면 삼곡리,20.0,6.1,6.1,27.0,0.7,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,25.806451612903224,3.225806451612903,3.225806451612903,13.387096774193548,13.178924731182793,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,29,하,대야,충청남도 보령시 남포면 제석리,5.0,16.0,16.0,10.0,1.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,4.838709677419355,16.129032258064516,16.129032258064516,11.048387096774194,11.77569892473118,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,30,하,신흥1,충청남도 보령시 남포면 신흥리,6.0,10.0,11.0,70.0,2.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,9.67741935483871,9.67741935483871,9.67741935483871,9.67741935483871,10.95311827956989,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
보령시,31,하,야현,충청남도 보령시 청소면 야현리,3.3,14.0,14.0,52.0,0.7,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,0.0,12.903225806451612,12.903225806451612,7.096774193548386,9.404731182795697,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
보령시,32,하,신흥2,충청남도 보령시 남포면 신흥리,5.0,1.0,1.0,60.0,1.0,2025-12-31,87.13333333333334,0.0,12.86666666666666,28.65925899931384,낮음,4.838709677419355,0.0,0.0,2.17741935483871,6.453118279569891,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
부여군,1,상,덕용,충청남도 부여군 양화면 송정리,1071.0,5661.0,5661.0,1580.0,86.0,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,100.0,100.0,84.61538461538461,96.92307692307692,61.913846153846144,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
부여군,2,상,반산,충청남도 부여군 규암면 합송리,765.1,5652.0,5692.0,1740.0,125.0,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,92.3076923076923,88.46153846153845,96.15384615384616,91.73076923076923,58.79846153846153,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
부여군,3,상,반산,충청남도 부여군 규암면 석우리,765.0,5652.0,5692.0,1740.0,125.0,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,84.61538461538461,88.46153846153845,96.15384615384616,88.26923076923077,56.72153846153846,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
부여군,4,중,복심,충청남도 부여군 충화면 만지리,479.0,4706.4,4711.0,1761.0,96.1,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,57.692307692307686,76.92307692307693,73.07692307692307,67.5,44.26,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
부여군,5,중,옥산,충청남도 부여군 옥산면 봉산리,482.0,2413.0,2682.0,1700.0,73.0,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,76.92307692307693,57.692307692307686,57.692307692307686,66.34615384615384,43.5676923076923,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
부여군,6,중,복심,충청남도 부여군 충화면 복금리,479.0,4706.0,4711.0,1761.0,96.0,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,57.692307692307686,69.23076923076923,73.07692307692307,64.80769230769229,42.64461538461537,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
부여군,7,중,옥산,충청남도 부여군 옥산면 안서리,481.6,2413.0,2682.0,1700.0,73.0,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,69.23076923076923,57.692307692307686,57.692307692307686,62.88461538461538,41.490769230769224,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
부여군,8,하,초촌,충청남도 부여군 초촌면 세탑리,131.4,942.0,1034.0,238.8,103.5,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,38.46153846153847,46.15384615384615,46.15384615384615,42.6923076923077,29.37538461538462,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
부여군,9,하,상천,충청남도 부여군 홍산면 상천리,183.0,615.0,684.0,353.0,11.0,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,46.15384615384615,30.76923076923077,30.76923076923077,37.69230769230769,26.375384615384615,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
부여군,10,하,화성,충청남도 부여군 외산면 화성리,80.2,720.9,724.4,205.0,8.58,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,30.76923076923077,38.46153846153847,38.46153846153847,35.0,24.759999999999998,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
부여군,11,하,삼산,충청남도 부여군 외산면 삼산리,80.0,543.2,546.2,180.0,5.18,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,17.60615384615384,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
부여군,12,하,가신,충청남도 부여군 임천면 가신리,62.3,426.0,433.0,200.0,13.0,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,15.384615384615385,15.384615384615385,15.384615384615385,15.384615384615383,12.990769230769226,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
부여군,13,하,마하동,충청남도 부여군 세도면 귀덕리,36.4,129.0,136.52,65.0,5.9,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,7.6923076923076925,7.6923076923076925,7.6923076923076925,7.692307692307692,8.375384615384611,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
부여군,14,하,두곡,충청남도 부여군 임천면 두곡리,22.0,100.0,111.0,92.0,3.0,2025-12-31,90.6,45.0,9.399999999999991,33.85620851433136,낮음,0.0,0.0,0.0,0.0,3.7599999999999967,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서산시,1,상,고풍,충청남도 서산시 운산면 고풍리,1294.0,7822.0,8360.0,2590.0,62.0,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,100.0,100.0,100.0,100.0,69.16266666666667,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서산시,2,상,산수,충청남도 서산시 해미면 산수리,639.0,3316.0,3445.0,1706.0,44.0,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,88.88888888888889,94.44444444444444,94.44444444444444,91.94444444444443,64.32933333333332,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서산시,3,상,풍전,충청남도 서산시 인지면 풍전리,655.1,2621.2,2622.8,1110.0,70.25,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,94.44444444444444,72.22222222222221,72.22222222222221,82.22222222222221,58.495999999999995,수혜면적 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
서산시,4,상,성암,충청남도 서산시 음암면 부장리,624.1,3074.0,3157.0,1936.0,104.16,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,83.33333333333334,80.55555555555556,80.55555555555556,81.80555555555557,58.24600000000001,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
서산시,5,중,신송,충청남도 서산시 고북면 신송리,407.0,3220.0,3220.0,680.0,48.0,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,72.22222222222221,88.88888888888889,88.88888888888889,81.38888888888889,57.995999999999995,유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서산시,6,중,성암,충청남도 서산시 음암면 탑곡리,624.0,3074.0,3157.0,1936.0,104.0,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,77.77777777777779,80.55555555555556,80.55555555555556,79.30555555555556,56.746,유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서산시,7,중,잠홍,충청남도 서산시 잠홍동,363.4,1485.0,1509.0,1129.0,69.12,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,66.66666666666666,58.333333333333336,58.333333333333336,62.08333333333333,46.41266666666666,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
서산시,8,중,잠홍,충청남도 서산시 음암면 부산리,363.0,1485.0,1509.0,1129.0,69.0,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,61.111111111111114,58.333333333333336,58.333333333333336,59.58333333333334,44.912666666666674,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서산시,9,중,신창,충청남도 서산시 운산면 신창리,189.1,1786.6,1835.4,440.0,18.73,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,50.0,66.66666666666666,66.66666666666666,59.16666666666666,44.66266666666666,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
서산시,10,중,중왕,충청남도 서산시 지곡면 중왕리,204.0,1120.0,1138.0,910.0,51.0,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,55.55555555555556,50.0,50.0,52.5,40.66266666666667,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서산시,11,하,고남,충청남도 서산시 성연면 고남리,93.0,1073.0,1073.0,430.0,20.0,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,27.77777777777778,44.44444444444444,44.44444444444444,36.94444444444444,31.32933333333333,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서산시,12,하,모월,충청남도 서산시 인지면 산동리,109.0,601.0,601.0,262.0,31.0,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,44.44444444444444,30.555555555555557,30.555555555555557,36.80555555555556,31.245999999999995,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서산시,13,하,모월,충청남도 서산시 양대동,108.8,601.0,601.0,262.0,31.45,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,38.88888888888889,30.555555555555557,30.555555555555557,34.305555555555564,29.746000000000002,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
서산시,14,하,황락,충청남도 서산시 해미면 황락리,77.1,1038.5,1038.5,420.0,10.87,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,22.22222222222222,38.88888888888889,38.88888888888889,31.388888888888893,27.996000000000002,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
서산시,15,하,대산,충청남도 서산시 대산읍 대로리,102.0,408.0,491.0,335.0,15.0,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,33.33333333333333,22.22222222222222,22.22222222222222,27.22222222222222,25.495999999999995,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서산시,16,하,마룡,충청남도 서산시 부석면 마룡리,40.0,346.0,350.0,114.0,20.0,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,11.11111111111111,11.11111111111111,11.11111111111111,11.11111111111111,15.82933333333333,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서산시,17,하,지곡,충청남도 서산시 지곡면 도성리,45.0,307.0,307.0,135.0,15.0,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,16.666666666666664,5.555555555555555,5.555555555555555,10.555555555555554,15.495999999999997,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서산시,18,하,용현,충청남도 서산시 운산면 용현리,33.2,357.3,357.3,123.0,6.5,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,0.0,16.666666666666664,16.666666666666664,9.166666666666664,14.662666666666663,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
서산시,19,하,강수,충청남도 서산시 부석면 강수리,37.0,96.0,96.0,140.0,4.0,2025-12-31,77.09333333333333,11.4,22.906666666666663,33.59612856571879,낮음,5.555555555555555,0.0,0.0,2.5,10.662666666666665,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서천군,1,상,동부,충청남도 서천군 시초면 봉선리,2477.0,10734.0,12182.0,2834.0,244.0,2025-12-31,97.0375,86.3,2.9625000000000057,25.707339741641896,낮음,95.0,100.0,95.0,96.75,59.235,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서천군,2,상,동부,충청남도 서천군 마산면 이사리,2477.0,10733.8,12182.0,2834.0,244.08,2025-12-31,97.0375,86.3,2.9625000000000057,25.707339741641896,낮음,95.0,90.0,95.0,93.25,57.135,수혜면적 상위 시설 / 유효저수량 상위 시설 / 총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
서천군,3,상,서부,충청남도 서천군 종천면 석촌리,1627.0,7989.0,8018.3,3039.0,129.9,2025-12-31,97.0375,86.3,2.9625000000000057,25.707339741641896,낮음,75.0,75.0,80.0,76.0,46.785000000000004,총저수량 상위 시설 / 시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv
서천군,4,중,서부,충청남도 서천군 판교면 흥림리,1627.0,7989.0,8018.0,3039.0,125.0,2025-12-31,97.0375,86.3,2.9625000000000057,25.707339741641896,낮음,75.0,75.0,70.0,74.0,45.585,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,농업기반시설_저수지_2021_v3.csv
서천군,5,하,종천,충청남도 서천군 종천면 신검리,385.0,3353.14,3381.0,1200.0,50.1,2025-12-31,97.0375,86.3,2.9625000000000057,25.707339741641896,낮음,55.00000000000001,60.0,55.00000000000001,56.75,35.235,시·군 저수율 위험도 반영,시설 규모 기반 우선순위,한국농어촌공사_농업기반시설 시설제원_저수지_20250925.csv
