표준코드,facility_name,address,benefit_area,total_capacity,effective_capacity,basin_area,full_water_area,start_year,completion_year,source_file,본부,지사,sigungu
4421010028,마룡,충청남도 서산시 부석면 마룡리,39.8,350.1,345.7,114.0,19.95,1955-01-01,1961-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,서산시
4421010036,중왕,충청남도 서산시 지곡면 중왕리,203.8,1138.0,1120.0,910.0,51.05,1986-09-04,1996-12-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,서산시
4421010037,지곡,충청남도 서산시 지곡면 도성리,44.6,306.63,306.63,135.0,15.15,1946-08-30,1954-07-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,서산시
4421010039,고남,충청남도 서산시 성연면 고남리,92.6,1072.6,1072.5,430.0,20.37,1965-01-01,1968-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,서산시
4421010042,성암,충청남도 서산시 음암면 부장리,624.1,3157.21,3073.7,1936.0,104.16,1963-07-29,1966-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,서산시
4421010043,신창,충청남도 서산시 운산면 신창리,189.1,1835.4,1786.6,440.0,18.73,1976-04-01,1978-06-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,서산시
4421010044,용현,충청남도 서산시 운산면 용현리,33.2,357.3,357.3,123.0,6.5,1973-04-01,1974-06-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,서산시
4421010045,고풍,충청남도 서산시 운산면 고풍리,1293.8,8360.0,7821.8,2590.0,62.35,1967-04-05,1975-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,서산시
4421010052,산수,충청남도 서산시 해미면 산수리,638.9,3445.37,3315.8,1706.0,43.6,1953-03-04,1962-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,서산시
4421010053,황락,충청남도 서산시 해미면 황락리,77.1,1038.5,1038.5,420.0,10.87,1985-09-30,1991-11-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,서산시
4421010054,신송,충청남도 서산시 고북면 신송리,406.8,3220.2,3220.2,680.0,47.5,1978-11-10,1984-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,서산시
4423010001,소룡,충청남도 논산시 연무읍 소룡리,28.0,88.1,84.79,70.0,1.5,1961-01-01,1963-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010002,양지,충청남도 논산시 연무읍 양지리,8.0,9.6,9.5,50.0,0.48,1965-01-01,1966-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010005,고내,충청남도 논산시 연무읍 고내리,77.0,235.06,230.21,199.0,6.9,1956-01-01,1956-03-28,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010007,고합,충청남도 논산시 연무읍 황화정리,63.6,276.59,272.95,152.0,5.3,1957-01-01,1957-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010010,안심,충청남도 논산시 연무읍 안심리,4.7,10.05,10.03,40.0,2.21,1911-01-01,1913-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010018,소곡,충청남도 논산시 노성면 송당리,18.4,34.5,26.9,120.0,2.7,1953-01-01,1957-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010020,월명,충청남도 논산시 노성면 송당리,24.6,42.0,36.6,66.7,2.01,1953-03-20,1957-03-20,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010022,가곡,충청남도 논산시 노성면 병사리,207.7,726.03,695.12,500.0,26.4,1953-01-01,1955-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010030,지경,충청남도 논산시 상월면 지경리,11.0,17.2,15.0,50.0,2.5,1945-01-01,1945-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010031,석종,충청남도 논산시 상월면 석종리,9.0,19.4,18.17,39.0,1.3,1940-01-01,1940-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010037,띠울,충청남도 논산시 상월면 대명리,3.9,6.26,6.22,40.0,0.6,1940-01-01,1940-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010041,한천,충청남도 논산시 상월면 한천리,7.0,1.39,1.39,50.0,0.5,1945-01-01,1945-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010042,수정골,충청남도 논산시 상월면 숙진리,5.0,10.6,10.3,80.0,3.0,1945-01-01,1945-12-10,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010043,도정골,충청남도 논산시 상월면 숙진리,5.0,2.23,2.0,15.0,0.78,1945-01-01,1945-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010045,탑정,충청남도 논산시 가야곡면 종연리,5713.3,34983.0,34940.0,21880.0,662.0,1941-03-13,1944-08-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010046,아곡,충청남도 논산시 부적면 신교리,44.6,151.09,137.86,50.0,7.0,1910-01-03,1910-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010047,평촌,충청남도 논산시 부적면 반송리,10.0,19.0,15.0,15.0,1.5,1910-08-20,1911-03-22,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010055,양동,충청남도 논산시 연산면 신양리,3.0,0.94,0.9,3.0,0.15,1945-01-01,1945-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010067,임화,충청남도 논산시 양촌면 임화리,41.2,494.49,480.02,191.0,8.2,1976-01-01,1979-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010073,서당,충청남도 논산시 양촌면 반곡리,12.0,16.85,12.62,19.0,1.0,1945-01-01,1945-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010080,강청,충청남도 논산시 가야곡면 강청리,70.1,323.0,234.39,178.0,6.73,1975-12-01,1976-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010081,국동,충청남도 논산시 가야곡면 함적리,8.7,11.57,10.36,43.0,0.8,1945-01-01,1946-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010085,유와골,충청남도 논산시 은진면 용산리,14.1,8.27,7.78,35.0,0.7,1957-01-01,1961-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010086,성덕,충청남도 논산시 은진면 성덕리,4.0,1.89,1.67,15.0,0.3,1935-01-01,1935-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4423010087,수락,충청남도 논산시 벌곡면 수락리,192.0,921.07,856.31,621.0,12.3,2000-01-03,2002-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,논산,논산시
4471010014,화림,충청남도 금산군 금성면 상가리,95.3,389.68,389.68,466.0,10.28,1950-04-20,1956-12-28,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,세종.대전.금산,금산군
4471010057,홍도,충청남도 금산군 남일면 신정리,30.0,55.3,55.3,230.0,1.56,1971-10-01,1974-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,세종.대전.금산,금산군
4471010058,신동,충청남도 금산군 남일면 신동리,59.7,1887.37,1880.86,670.0,19.5,1956-01-01,1961-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,세종.대전.금산,금산군
4471010071,청림,충청남도 금산군 진산면 행정리,85.3,690.5,679.2,480.0,9.83,1967-01-01,1970-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,세종.대전.금산,금산군
4471010082,지동,충청남도 금산군 추부면 용지리,58.9,164.0,164.0,280.0,7.3,1952-03-20,1958-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,세종.대전.금산,금산군
4471010087,장산,충청남도 금산군 추부면 요광리,16.4,222.0,220.0,186.0,6.2,1952-03-20,1958-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,세종.대전.금산,금산군
4471010088,동곡,충청남도 금산군 제원면 동곡리,123.7,848.2,826.4,450.0,9.1,1997-12-04,2002-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,세종.대전.금산,금산군
4471010089,숭암,충청남도 금산군 추부면 장대리,95.4,437.5,414.3,358.0,10.4,1952-12-26,1958-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,세종.대전.금산,금산군
4471010090,석동,충청남도 금산군 남이면 석동리,150.7,992.6,927.6,322.6,9.63,1998-12-24,2005-12-26,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,세종.대전.금산,금산군
4476010006,반산,충청남도 부여군 규암면 합송리,765.1,5692.0,5652.0,1740.0,125.0,1946-06-01,1956-06-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,부여,부여군
4476010042,상천,충청남도 부여군 홍산면 상천리,182.9,684.0,615.0,353.0,11.0,1942-01-01,1943-12-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,부여,부여군
4476010046,옥산,충청남도 부여군 옥산면 안서리,481.6,2682.0,2413.0,1700.0,73.0,1929-04-01,1930-09-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,부여,부여군
4476010060,복심,충청남도 부여군 충화면 만지리,479.0,4711.0,4706.4,1761.0,96.1,1929-04-01,1930-09-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,부여,부여군
4476010069,덕용,충청남도 부여군 양화면 송정리,1071.0,5660.9,5660.9,1580.0,86.4,1943-12-06,1955-05-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서천,부여군
4476010076,가신,충청남도 부여군 임천면 가신리,62.3,433.0,426.0,200.0,13.0,1940-11-01,1941-12-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,부여,부여군
4476010084,두곡,충청남도 부여군 임천면 두곡리,21.7,111.0,100.03,92.0,3.4,1943-01-01,1944-12-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,부여,부여군
4476010094,마하동,충청남도 부여군 세도면 귀덕리,36.4,136.52,129.0,65.0,5.9,1944-01-01,1945-05-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,부여,부여군
4476010095,삼산,충청남도 부여군 외산면 삼산리,80.0,546.2,543.2,180.0,5.18,2001-12-17,2009-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,부여,부여군
4476010096,화성,충청남도 부여군 외산면 화성리,80.2,724.4,720.9,205.0,8.58,2001-12-17,2009-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,부여,부여군
4476010243,초촌,충청남도 부여군 초촌면 세탑리,0.0,1034.0,942.0,238.8,103.5,2017-05-15,2021-12-15,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,부여,부여군
4477010004,축동,충청남도 서천군 한산면 축동리,370.0,1707.0,1490.8,752.0,82.4,1945-09-01,1955-05-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서천,서천군
4477010006,동부,충청남도 서천군 마산면 이사리,2477.0,12182.0,10733.8,2834.0,244.08,1923-11-17,1926-06-10,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서천,서천군
4477010007,문산,충청남도 서천군 문산면 신농리,261.0,973.2,973.19,960.0,36.7,1957-12-15,1964-12-04,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서천,서천군
4477010010,종천,충청남도 서천군 종천면 신검리,385.0,3381.0,3353.14,1200.0,50.1,1956-10-21,1962-05-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서천,서천군
4477010011,서부,충청남도 서천군 종천면 석촌리,1627.0,8018.3,7989.0,3039.0,129.9,1923-11-17,1926-06-10,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서천,서천군
4477010015,안치,충청남도 서천군 비인면 성북리,53.0,167.09,167.04,110.0,4.23,1943-09-04,1945-09-20,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서천,서천군
4477010020,주항,충청남도 서천군 서면 월리,163.0,744.0,690.69,367.0,32.2,1946-11-01,1958-08-28,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서천,서천군
4479010002,적누,충청남도 청양군 청양읍 적누리,164.3,2625.9,2610.8,452.0,23.15,1985-08-12,1997-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010014,모곡,충청남도 청양군 운곡면 모곡리,13.0,7.5,7.5,58.0,1.5,1977-01-01,1978-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010015,신대(운곡),충청남도 청양군 운곡면 신대리,191.0,2989.5,2929.5,962.0,27.68,1975-11-17,1977-12-20,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010033,천장,충청남도 청양군 정산면 천장리,551.0,2882.0,2877.5,1270.0,24.14,1972-12-14,1978-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010038,내지곡,충청남도 청양군 목면 지곡리,17.9,3.22,3.22,32.0,1.2,1943-01-01,1945-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010041,아산,충청남도 청양군 청남면 아산리,20.0,9.0,8.6,29.0,2.0,1943-01-01,1945-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010044,도림,충청남도 청양군 장평면 적곡리,482.0,3829.0,3776.0,650.0,26.27,1987-12-01,2001-12-15,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010046,관현(갓고개),충청남도 청양군 장평면 관현리,20.0,4.31,4.31,78.0,1.1,1943-01-01,1945-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010061,화암,충청남도 청양군 화성면 화암리,69.0,414.0,400.5,170.0,6.7,1943-11-11,1945-03-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010063,신리,충청남도 청양군 화성면 수정리,32.0,158.5,158.5,68.0,1.99,1944-01-01,1945-03-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010065,수정,충청남도 청양군 화성면 수정리,53.0,337.4,336.6,106.0,4.8,1989-01-01,1994-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010067,원당1,충청남도 청양군 화성면 용당리,9.6,13.8,13.8,25.0,1.1,1963-01-01,1965-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010070,매산,충청남도 청양군 화성면 매산리,101.9,555.0,554.4,345.0,8.96,1976-12-01,1979-09-28,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010075,사점,충청남도 청양군 비봉면 사점리,99.9,296.9,296.9,206.7,6.0,1944-01-03,1945-03-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010076,관산2,충청남도 청양군 비봉면 관산리,12.0,28.7,28.7,143.0,2.0,1975-01-01,1977-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010077,관산,충청남도 청양군 비봉면 관산리,156.0,1169.9,1169.6,250.0,11.27,1985-08-12,1997-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010079,갈망골,충청남도 청양군 비봉면 강정리,28.0,189.0,155.0,55.0,3.6,2000-12-19,2004-12-20,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010080,안골,충청남도 청양군 비봉면 강정리,15.0,15.2,14.9,35.0,1.2,1962-01-01,1964-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010083,용천,충청남도 청양군 비봉면 용천리,36.1,156.4,150.0,102.0,4.58,1956-01-01,1958-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010084,방한,충청남도 청양군 비봉면 방한리,70.0,140.4,118.9,100.0,2.71,1956-01-02,1958-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010085,신정,충청남도 청양군 화성면 신정리,26.6,48.8,48.8,75.0,1.36,1970-01-01,1971-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010086,원용두,충청남도 청양군 정산면 용두리,22.0,14.6,14.6,174.0,1.24,1954-01-01,1955-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010087,은곡,충청남도 청양군 장평면 적곡리,125.0,921.9,866.5,168.0,10.52,1987-12-01,2001-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010088,장재,충청남도 청양군 비봉면 장재리,11.3,12.1,12.1,29.0,1.5,1956-01-01,1958-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010089,대박,충청남도 청양군 정산면 대박리,50.0,347.0,345.0,77.0,4.1,2002-09-10,2005-12-23,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010090,칠갑,충청남도 청양군 대치면 광대리,682.0,5084.5,4760.0,1730.0,58.6,1991-08-12,2013-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010157,온암,충청남도 청양군 남양면 온암리,0.0,2024.4,1747.0,750.0,25.02,2003-12-17,2017-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4479010170,본의,충청남도 청양군 목면 본의리,0.0,1600.0,1390.0,380.0,18.1,2006-12-22,2018-12-20,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,청양,청양군
4480010004,벽정,충청남도 홍성군 광천읍 벽계리,57.9,205.0,205.0,210.0,6.36,1941-01-01,1945-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,홍성,홍성군
4480010007,월암,충청남도 홍성군 금마면 봉서리,35.2,323.3,309.2,205.0,7.9,1981-03-07,1992-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,홍성,홍성군
4480010008,홍양,충청남도 홍성군 홍성읍 구룡리,441.5,2057.4,2057.4,2410.0,67.46,1941-01-01,1945-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,홍성,홍성군
4480010011,장곡,충청남도 홍성군 장곡면 화계리,255.4,1121.7,1121.7,1064.0,29.78,1976-01-01,1978-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,홍성,홍성군
4480010012,홍동,충청남도 홍성군 장곡면 지정리,234.5,1063.8,1063.8,1480.0,40.7,1945-01-01,1955-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,홍성,홍성군
4480010039,가곡,충청남도 홍성군 갈산면 가곡리,201.4,1574.7,1542.7,462.0,19.1,1982-01-01,1984-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,홍성,홍성군
4480010042,대사,충청남도 홍성군 갈산면 대사리,162.9,1376.2,1376.2,290.0,16.6,1978-01-01,1984-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,홍성,홍성군
4480010043,공리,충청남도 홍성군 구항면 공리,167.5,1507.2,1463.2,370.0,29.6,1983-01-01,1985-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,홍성,홍성군
4480010044,천태,충청남도 홍성군 장곡면 천태리,246.1,1476.6,1290.0,881.0,35.53,1996-12-27,2005-12-20,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,홍성,홍성군
4481010005,수철,충청남도 예산군 예산읍 수철리,201.5,785.0,782.5,490.0,14.1,1930-01-01,1931-08-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,예산,예산군
4481010006,방산,충청남도 예산군 대술면 방산리,265.6,2065.0,2054.0,690.0,33.2,1976-11-09,1982-11-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,예산,예산군
4481010007,송석,충청남도 예산군 대술면 송석리,171.4,1429.9,1415.6,560.0,23.5,1976-08-16,1982-11-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,예산,예산군
4481010012,여래미,충청남도 예산군 신양면 여래미리,138.3,1366.2,1242.0,380.0,14.0,1985-08-10,1990-12-20,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,예산,예산군
4481010019,산묵,충청남도 예산군 광시면 대리,98.3,730.1,714.4,220.0,9.3,1979-12-27,1982-12-20,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,예산,예산군
4481010020,보강(대리),충청남도 예산군 광시면 대리,71.1,490.0,490.0,160.0,6.1,1979-12-27,1982-12-20,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,예산,예산군
4481010021,예당(대흥),충청남도 예산군 응봉면 입침리,6917.4,47103.2,46070.2,37360.0,1088.7,1952-12-29,1964-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,예산,예산군
4481010022,옥계,충청남도 예산군 덕산면 옥계리,296.8,3050.7,3013.7,1182.0,43.2,1952-10-04,1957-06-29,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,예산,예산군
4481010023,상가,충청남도 예산군 덕산면 상가리,16.6,348.0,333.1,234.0,4.0,1985-10-10,1992-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,예산,예산군
4481010024,용봉,충청남도 예산군 덕산면 둔리,91.9,521.3,516.7,420.0,16.7,1976-06-05,1978-12-20,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,예산,예산군
4481010025,광천,충청남도 예산군 덕산면 광천리,64.7,317.9,317.9,120.0,3.9,1985-01-01,1988-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,홍성,예산군
4481010027,봉림,충청남도 예산군 봉산면 사석리,234.0,2221.0,2217.0,745.0,26.59,1942-05-09,1944-03-28,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,예산,예산군
4481010050,하천,충청남도 예산군 신양면 하천리,91.4,810.5,707.0,190.0,11.06,2005-12-13,2012-11-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,예산,예산군
4482010002,인평,충청남도 태안군 태안읍 인평리,202.9,970.0,890.7,1062.0,43.81,1937-04-10,1938-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010009,승언1호,충청남도 태안군 안면읍 승언리,42.2,246.3,244.4,176.0,20.95,1954-03-25,1959-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010010,승언2호,충청남도 태안군 안면읍 승언리,97.9,617.88,617.88,282.8,48.87,1954-03-25,1959-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010011,승언3호,충청남도 태안군 안면읍 승언리,40.7,229.4,228.4,104.0,16.25,1954-03-25,1959-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010015,창기,충청남도 태안군 안면읍 창기리,32.9,309.0,265.0,88.4,11.06,1954-03-25,1959-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010016,미포,충청남도 태안군 안면읍 창기리,166.5,1221.4,946.8,32.7,20.8,1979-01-01,1983-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010019,신야,충청남도 태안군 안면읍 중장리,73.8,265.0,265.0,20.0,12.4,1978-11-07,1982-12-22,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010021,지포,충청남도 태안군 안면읍 중장리,70.8,269.2,268.7,127.0,18.5,1956-06-25,1960-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010027,수룡,충청남도 태안군 근흥면 수룡리,268.8,1286.73,1284.98,750.0,50.02,1957-06-27,1960-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010033,송현,충청남도 태안군 소원면 송현리,88.3,220.9,219.6,258.0,11.2,1978-11-07,1982-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010034,구들,충청남도 태안군 소원면 의항리,4.1,7.6,7.6,32.0,0.8,1975-01-01,1977-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010036,반계1호,충청남도 태안군 원북면 이곡리,83.2,446.56,445.04,287.0,24.98,1929-04-10,1930-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010038,황촌3호,충청남도 태안군 원북면 황촌리,11.5,56.0,56.0,62.0,4.23,1929-04-10,1930-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010039,신두2호,충청남도 태안군 원북면 신두리,36.8,182.3,181.0,138.0,13.03,1929-04-10,1930-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482010045,사창,충청남도 태안군 이원면 사창리,57.7,446.1,312.8,215.0,15.53,1948-01-01,1952-12-26,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482510001,중장,충청남도 태안군 안면읍 중장리,78.3,624.0,513.0,16.0,8.6,1999-12-11,2002-12-10,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482510002,대야,충청남도 태안군 고남면 누동리,292.5,2086.1,1883.8,124.8,40.19,1999-03-15,2007-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482510003,장곡,충청남도 태안군 고남면 장곡리,46.7,395.3,364.5,74.0,9.01,1998-12-01,2007-12-31,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4482510036,모항,충청남도 태안군 소원면 모항리,0.0,1086.0,973.0,67.0,18.3,2010-03-29,2020-12-21,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,서산.태안,태안군
4483010007,백미,충청남도 당진시 합덕읍 대전리,28.0,215.0,93.5,220.0,7.6,1935-03-01,1938-12-30,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,당진,당진시
4483010008,온동,충청남도 당진시 고대면 당진포리,23.0,86.2,86.2,150.0,9.8,1925-01-01,1933-01-01,한국농어촌공사_농업기반시설_시설제원_저수지_2024.csv,충남,당진,당진시
